accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
C0101946,NA,NA,250,35.3,119,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101947,NA,NA,256,35.6,129,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101948,NA,NA,249,41.2,114.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101949,NA,NA,237,35.7,90.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101950,NA,NA,242,41.6,96,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101951,NA,NA,249,41.9,126.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101952,NA,NA,244,38,118,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101953,NA,NA,250,30.5,121.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101954,NA,NA,248,38.4,142.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101956,NA,NA,256,33.8,131.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101957,NA,NA,249,37.2,131,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101958,NA,NA,256,34.4,137,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101960,NA,NA,250,37.2,114.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101961,NA,NA,250,38.9,133,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101962,NA,NA,248,38.8,125.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101963,NA,NA,242,49.9,109.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101964,NA,NA,241,44.8,106.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101965,NA,NA,242,46.6,120,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101967,NA,NA,247,45.1,130.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101968,NA,NA,248,38.8,137.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101969,NA,NA,243,38.2,117,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101970,NA,NA,247,40.3,116,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101971,NA,NA,249,39.4,122.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101972,NA,NA,249,42.7,137.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101973,NA,NA,242,43.3,98,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101974,NA,NA,237,37.9,93.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101975,NA,NA,234,45.6,108.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101977,NA,NA,242,40.5,107.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101978,NA,NA,248,42.2,118.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101979,NA,NA,256,30.6,127,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101981,NA,NA,248,33.7,110.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101982,NA,NA,248,44.1,130,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101983,NA,NA,244,40.8,107,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101984,NA,NA,244,40.6,103.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101985,NA,NA,242,48,121,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101986,NA,NA,248,42.2,130.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101987,NA,NA,242,43.9,100.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101988,NA,NA,237,38.6,100.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101989,NA,NA,237,41.7,108.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101990,NA,NA,248,40.4,137.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0101991,NA,NA,237,40.7,111,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102169,NA,NA,242,NA,108.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102221,NA,NA,247,45.1,114.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102222,NA,NA,249,41.6,114.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102223,NA,NA,244,41.6,100.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102224,NA,NA,249,37.5,78.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102225,NA,NA,247,46.4,120.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102226,NA,NA,244,40.9,96.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102227,NA,NA,249,36.7,88.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102228,NA,NA,244,39.7,85,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102229,NA,NA,244,43,97,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102230,NA,NA,247,36.8,89.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102231,NA,NA,250,33.6,79.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102232,NA,NA,247,32.7,80.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102233,NA,NA,241,45.9,87.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102234,NA,NA,244,42.8,99.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102235,NA,NA,249,41,106.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102236,NA,NA,249,37.4,87.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102237,NA,NA,249,35.7,104.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102238,NA,NA,247,32.3,85.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102239,NA,NA,249,49.8,110,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102240,NA,NA,243,36.5,86,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102242,NA,NA,244,37.9,114,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102244,NA,NA,242,45.3,83.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102246,NA,NA,249,41.2,99.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102247,NA,NA,249,44.2,106.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102248,NA,NA,247,42.9,108.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102249,NA,NA,244,41.8,74,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102250,NA,NA,247,40.6,89.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102251,NA,NA,249,40.7,107.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102252,NA,NA,247,41.8,81.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102253,NA,NA,249,35.2,87.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102254,NA,NA,253,38.4,112.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102255,NA,NA,247,44.7,119.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102256,NA,NA,247,38.9,98.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102257,NA,NA,245,41.3,110,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102258,NA,NA,243,39.2,83.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102259,NA,NA,249,42.2,118.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102260,NA,NA,247,46.1,121,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102261,NA,NA,243,42.3,102.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102262,NA,NA,244,40.4,81,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102263,NA,NA,247,44,91.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102264,NA,NA,255,35.9,117.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102265,NA,NA,241,41.3,110.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102266,NA,NA,250,38.6,110,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102272,NA,NA,236,43.2,87.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102273,NA,NA,240,38.6,80,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102276,NA,NA,240,37.4,98.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102277,NA,NA,247,39.5,83.33,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102405,NA,NA,244,NA,81,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102406,NA,NA,244,NA,112.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102407,NA,NA,241,NA,103,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102472,NA,NA,250,NA,171.67,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102519,NA,NA,250,35.4,128,PZ2,Triticum aestivum trials Piešťany,1994-1995
C0102519,NA,NA,NA,35.4,124.75,ZS866,Triticum aestivum trials Piešťany,1994-1995
C0100259,NA,NA,NA,45.8,112,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0100285,NA,NA,NA,37.8,127,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0100295,NA,NA,233,45.4,107,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0100327,NA,NA,239,43.8,79,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0100488,NA,NA,232,41.1,79.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0100549,NA,NA,228,38.1,66.66,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0100573,NA,NA,230,NA,114.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0100660,NA,NA,NA,36.4,118,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0100877,NA,NA,NA,40,112.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0100948,NA,NA,NA,45.3,96,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0100950,NA,NA,NA,44.7,101.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0100952,NA,NA,NA,40.5,84.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101071,NA,NA,244,31.7,64.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101111,NA,NA,NA,34,138.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101176,NA,NA,238,42.2,87,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101268,NA,NA,239,40,101.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101294,NA,NA,233,30.3,87.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101313,NA,NA,231,NA,74,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101654,NA,NA,NA,42.6,105.03,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101655,NA,NA,NA,43.8,89.37,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101691,NA,NA,228,39.6,81.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101727,NA,NA,NA,42.9,95.33,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101739,NA,NA,NA,46.8,99.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101746,NA,NA,231,53.9,94.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101783,NA,NA,239,35.9,76,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101791,NA,NA,239,38.5,100,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101841,NA,NA,239,38.6,72.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101854,NA,NA,242,32.3,83,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101863,NA,NA,244,35.5,58.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101865,NA,NA,239,40.6,115,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101866,NA,NA,NA,49.1,102,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101867,NA,NA,240,46.4,107,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101868,NA,NA,242,48,97,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101869,NA,NA,239,37.9,61.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101870,NA,NA,232,42.2,85.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101873,NA,NA,NA,38.9,113.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101876,NA,NA,NA,34.2,87,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101877,NA,NA,NA,42.7,94.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101878,NA,NA,NA,31.5,95.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101880,NA,NA,NA,43.7,100.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101881,NA,NA,NA,43.9,89.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101882,NA,NA,NA,42.6,120.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101884,NA,NA,NA,45.3,144.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101885,NA,NA,NA,41.8,154.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101886,NA,NA,NA,42.1,99.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101887,NA,NA,NA,41.9,94.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101888,NA,NA,NA,41.3,101.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101889,NA,NA,NA,37.2,115.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101890,NA,NA,NA,37.1,93.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101891,NA,NA,NA,44.4,109.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101892,NA,NA,NA,42.3,112.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101893,NA,NA,NA,42.3,101,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101894,NA,NA,NA,33.8,92,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101895,NA,NA,NA,32.8,116,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101897,NA,NA,NA,36.2,124.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101898,NA,NA,NA,35.9,113,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101899,NA,NA,NA,43.9,110.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101900,NA,NA,NA,43.2,106.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101901,NA,NA,NA,46.7,116.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101902,NA,NA,NA,41.8,118.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101903,NA,NA,NA,38.3,91.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101904,NA,NA,NA,40.9,126.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101905,NA,NA,NA,42.1,127.68,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101906,NA,NA,NA,35.2,113.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101907,NA,NA,NA,40.2,113.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101908,NA,NA,NA,46.7,94.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101910,NA,NA,NA,37.7,114.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101911,NA,NA,NA,49.3,100.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101912,NA,NA,NA,38.2,125.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101913,NA,NA,NA,35.7,133,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101914,NA,NA,NA,37.1,121.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101915,NA,NA,NA,37.5,136.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101916,NA,NA,NA,36.6,111,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101917,NA,NA,NA,26.8,119.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101918,NA,NA,NA,32.9,129.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101919,NA,NA,NA,32.4,131.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101920,NA,NA,NA,34.7,135.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101921,NA,NA,NA,41.8,82.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101922,NA,NA,NA,40.1,110.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101923,NA,NA,NA,28.4,109,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101924,NA,NA,NA,42,135.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101925,NA,NA,NA,39.5,123.33,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101926,NA,NA,NA,34.4,130.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101927,NA,NA,NA,35.8,139.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101928,NA,NA,NA,38.3,147.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101929,NA,NA,NA,37.9,137.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101930,NA,NA,NA,37.3,135,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101931,NA,NA,NA,36.7,139.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101932,NA,NA,NA,39.8,128.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101933,NA,NA,NA,33.8,132.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101934,NA,NA,NA,36.1,127,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101936,NA,NA,NA,41.2,117.33,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101937,NA,NA,NA,41.3,97.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101938,NA,NA,NA,38.7,110.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101939,NA,NA,NA,39.4,134,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101940,NA,NA,NA,35.7,88.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101941,NA,NA,NA,39.3,107,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101942,NA,NA,NA,30.6,113.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101943,NA,NA,NA,38.3,103.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101944,NA,NA,NA,40.8,122,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101945,NA,NA,NA,39.7,155.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101946,NA,NA,NA,35.3,128.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101947,NA,NA,NA,35.6,136.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101949,NA,NA,NA,35.7,87.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101950,NA,NA,NA,41.6,89.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101953,NA,NA,NA,38,117.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101954,NA,NA,NA,30.5,127.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101955,NA,NA,NA,38.4,142.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101956,NA,NA,NA,41.2,107.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101957,NA,NA,NA,33.8,130.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101958,NA,NA,NA,37.2,130.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101959,NA,NA,NA,34.4,134.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101960,NA,NA,NA,31.9,144,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101961,NA,NA,NA,37.2,126.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101962,NA,NA,NA,38.9,135.4,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101963,NA,NA,NA,38.8,125.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101964,NA,NA,NA,49.9,110.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101965,NA,NA,NA,44.8,99.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101967,NA,NA,NA,45.1,124,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101969,NA,NA,NA,38.2,113.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101970,NA,NA,NA,40.3,108.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101971,NA,NA,NA,39.4,118,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101972,NA,NA,NA,42.7,131,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101973,NA,NA,NA,43.3,95.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101974,NA,NA,NA,37.9,85.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101975,NA,NA,NA,45.6,101.33,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101976,NA,NA,NA,37.7,87.83,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101977,NA,NA,NA,40.5,101.33,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101978,NA,NA,NA,42.2,112.67,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101979,NA,NA,NA,30.6,124.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101981,NA,NA,NA,33.7,104,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101982,NA,NA,NA,44.1,123.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101983,NA,NA,NA,40.8,94.17,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101984,NA,NA,NA,40.6,100.33,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101985,NA,NA,NA,48,119,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101986,NA,NA,NA,42.2,127.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101987,NA,NA,NA,43.9,90.5,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101988,NA,NA,NA,38.6,91.34,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101989,NA,NA,NA,41.7,103,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101990,NA,NA,NA,40.4,134.51,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101991,NA,NA,NA,40.7,99.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101992,NA,NA,NA,43.6,99.84,ZS866,Triticum aestivum trials Piešťany,1995-1996
C0101994,NA,NA,229,NA,92,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101995,NA,NA,231,NA,102.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101996,NA,NA,239,NA,105.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101997,NA,NA,231,NA,89.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101998,NA,NA,231,NA,78.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0101999,NA,NA,229,NA,92.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102000,NA,NA,227,NA,116,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102002,NA,NA,231,NA,110,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102004,NA,NA,230,NA,89,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102006,NA,NA,231,NA,82.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102007,NA,NA,236,NA,91.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102009,NA,NA,232,NA,78,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102013,NA,NA,224,NA,115,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102015,NA,NA,223,NA,105.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102017,NA,NA,223,NA,127.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102019,NA,NA,223,NA,82.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102021,NA,NA,223,NA,139.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102032,NA,NA,232,NA,132.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102033,NA,NA,230,NA,118.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102035,NA,NA,237,NA,130,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102036,NA,NA,223,NA,82.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102037,NA,NA,237,NA,97.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102046,NA,NA,231,NA,117.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102047,NA,NA,228,NA,108,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102050,NA,NA,229,NA,103.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102051,NA,NA,223,NA,97.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102054,NA,NA,224,NA,112.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102058,NA,NA,244,45.1,84.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102059,NA,NA,223,NA,90,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102063,NA,NA,228,NA,94.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102064,NA,NA,229,NA,73,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102067,NA,NA,224,NA,125.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102068,NA,NA,232,NA,84.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102069,NA,NA,231,NA,108.33,PZ3,Triticum aestivum trials Piešťany,1995-1996
C0102075,NA,NA,224,NA,96.67,PZ3,Triticum aestivum trials Piešťany,1995-1996
