accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,date_of_heading,type_of_bush,leaf-flag_attitude,spike_attitude,spike_shape,spike_branching,spike_awnedness,glume_colour,name,description,campaign
2010-TRT-AE-13,NA,10.18730/ZBPWJ,124,43,100,20140504,7,3,3,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-14,NA,10.18730/ZBPXK,123,33.8095238095238,115,20140503,7,3,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-15,NA,10.18730/ZBPYM,123,34.0248962655602,110,20140503,7,3,3,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-16,NA,10.18730/ZBM33,124,40.4,105,20140504,7,3,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-17,NA,10.18730/ZBM44,116,41.6,90,20140426,5,3,5,3,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-18,NA,10.18730/ZBM55,119,44.2,100,20140429,5,3,5,1,1,3,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-2,NA,10.18730/ZBMDD,113,33.75,125,20140423,5,5,3,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-5,NA,10.18730/ZBMEE,117,33.3333333333333,130,20140427,5,5,1,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-8,NA,10.18730/ZBQ3S,112,44.5,120,20140424,5,7,5,3,1,5,4,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2010-TRT-AE-9,NA,10.18730/ZBM00,119,46.4,90,20140429,5,3,1,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-10,NA,10.18730/ZBQ6W,127,25.4437869822485,95,20140507,9,3,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-11,NA,10.18730/ZBQ7X,124,34.5945945945946,130,20140504,9,5,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-12,NA,10.18730/ZBQ8Y,127,32.8638497652582,120,20140507,9,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-124,NA,10.18730/ZBMYY,126,40.4545454545454,105,20140506,3,5,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-13,NA,10.18730/ZBMXX,124,34,55,20140504,3,5,7,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-16,NA,10.18730/ZBM66,115,41,90,20140425,5,3,3,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-17,NA,10.18730/ZBPZN,121,40.4,100,20140501,7,3,5,1,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-18,NA,10.18730/ZBM77,120,45.2,90,20140430,7,3,3,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-19,NA,10.18730/ZBM88,115,43.6,80,20140425,5,5,5,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-20,NA,10.18730/ZBM99,119,37.8,90,20140429,7,3,5,1,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-21,NA,10.18730/ZBMAA,115,38.4,95,20140425,5,3,3,1,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-22,NA,10.18730/ZBMBB,120,42,85,20140430,5,3,5,3,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-23,NA,10.18730/ZBPSF,120,43.4,125,20140430,7,3,5,3,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-24,NA,10.18730/ZBPTG,123,41.2037037037037,105,20140503,7,3,5,3,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-25,NA,10.18730/ZBKZU,124,45.4935622317597,100,20140504,7,3,5,3,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-8,NA,10.18730/ZBQ4T,124,40.4,100,20140504,9,5,3,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2011-TRT-AE-9,NA,10.18730/ZBQ5V,126,29.9559471365639,85,20140506,7,5,5,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-100,NA,10.18730/ZBPD3,119,43.5810810810811,120,20140429,3,3,3,3,1,5,4,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-106,NA,10.18730/ZBQF0,126,40.3726708074534,130,20140506,3,3,7,1,1,7,4,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-111,NA,10.18730/ZBRBW,121,43.030303030303,130,20140501,5,3,3,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-112,NA,10.18730/ZBRCX,126,42.3487544483986,100,20140506,5,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-113,NA,10.18730/ZBRDY,130,42.4710424710425,95,20140510,7,3,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-115,NA,10.18730/ZBREZ,126,31.9047619047619,100,20140506,5,3,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-116,NA,10.18730/ZBRF*,137,42.2480620155039,90,20140517,7,5,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-117,NA,10.18730/ZBRG~,127,45.1492537313433,105,20140507,5,3,3,5,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-118,NA,10.18730/ZBRH$,126,40.5144694533762,105,20140506,3,3,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-119,NA,10.18730/ZBRJ=,125,38.5964912280702,110,20140505,5,3,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-120,NA,10.18730/ZBPE4,126,33.2129963898917,80,20140506,5,5,7,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-128,NA,10.18730/ZBMZZ,127,40,125,20140507,5,5,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-129,NA,10.18730/ZBN0*,120,31.7829457364341,100,20140430,3,3,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-130,NA,10.18730/ZBRKU,132,34.375,115,20140512,3,5,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-137,NA,10.18730/ZBN1~,125,36.8421052631579,100,20140505,3,1,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-138,NA,10.18730/ZBN2$,129,39.7111913357401,115,20140509,3,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-139,NA,10.18730/ZBN3=,126,30.3482587064677,105,20140506,3,5,1,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-140,NA,10.18730/ZBN4U,113,31.6964285714286,100,20140423,3,5,5,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-141,NA,10.18730/ZBN50,117,33.5106382978723,100,20140427,3,5,7,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-145,NA,10.18730/ZBN61,125,43.4210526315789,80,20140505,5,3,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-146,NA,10.18730/ZBRM0,130,39.5348837209302,120,20140510,5,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-147,NA,10.18730/ZBN72,129,35.042735042735,110,20140509,3,3,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-150,NA,10.18730/ZBN83,129,41.991341991342,100,20140509,3,3,3,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-152,NA,10.18730/ZBN94,124,31.8777292576419,85,20140504,3,5,5,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-153,NA,10.18730/ZBNA5,117,36.6459627329193,85,20140427,5,3,5,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-154,NA,10.18730/ZBNB6,125,26.26,90,20140505,7,3,5,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-155,NA,10.18730/ZBNC7,117,32.2033898305085,90,20140427,3,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-156,NA,10.18730/ZBND8,119,40.7079646017699,95,20140429,3,3,5,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-157,NA,10.18730/ZBNE9,120,30,75,20140430,3,3,3,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-158,NA,10.18730/ZBNFA,117,24.7058823529412,80,20140427,3,5,3,3,1,1,4,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-159,NA,10.18730/ZBNGB,119,31.5457413249211,85,20140429,7,3,7,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-160,NA,10.18730/ZBNHC,129,30.1960784313725,85,20140509,5,1,9,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-162,NA,10.18730/ZBRN1,129,37.9032258064516,110,20140509,3,3,3,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-163,NA,10.18730/ZBNJD,119,36.1111111111111,85,20140429,3,5,5,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-164,NA,10.18730/ZBNKE,116,40.5286343612335,90,20140426,3,5,5,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-165,NA,10.18730/ZBNMF,126,38.8888888888889,85,20140506,5,3,7,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-166,NA,10.18730/ZBNNG,113,39.9122807017544,80,20140423,5,3,5,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-168,NA,10.18730/ZBNPH,127,33.3333333333333,115,20140507,3,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-169,NA,10.18730/ZBNQJ,126,34.5622119815668,90,20140506,5,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-170,NA,10.18730/ZBRP2,132,38.135593220339,115,20140512,3,3,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-171,NA,10.18730/ZBNRK,123,50.7462686567164,105,20140503,3,5,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-172,NA,10.18730/ZBNSM,117,38.135593220339,100,20140427,3,1,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-173,NA,10.18730/ZBNTN,124,46.1538461538462,110,20140504,3,5,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-174,NA,10.18730/ZBNVP,121,41.1016949152542,110,20140501,3,3,7,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-175,NA,10.18730/ZBNWQ,127,32.7510917030568,120,20140507,5,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-176,NA,10.18730/ZBNXR,123,45.9574468085106,110,20140503,5,3,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-177,NA,10.18730/ZBNYS,125,32.9365079365079,85,20140505,3,3,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-178,NA,10.18730/ZBRQ3,137,32.0754716981132,80,20140517,3,5,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-179,NA,10.18730/ZBNZT,126,33.1877729257642,95,20140506,3,5,5,5,1,5,4,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-180,NA,10.18730/ZBP0V,121,31.8897637795276,95,20140501,5,5,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-181,NA,10.18730/ZBP1W,136,31.2727272727273,85,20140516,3,5,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-183,NA,10.18730/ZBP2X,136,30.9090909090909,80,20140516,3,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-184,NA,10.18730/ZBRR4,132,27.2321428571429,85,20140512,3,5,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-185,NA,10.18730/ZBP3Y,121,35.0467289719626,80,20140501,5,3,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-186,NA,10.18730/ZBP4Z,127,40.5109489051095,85,20140507,5,1,7,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-187,NA,10.18730/ZBP5*,125,33.015873015873,90,20140505,3,3,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-230,NA,10.18730/ZBQB~,119,45.8,115,20140429,7,3,3,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-231,NA,10.18730/ZBQA*,119,41,105,20140429,5,3,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-67,NA,10.18730/ZBQR9,120,42.8,95,20140430,5,5,5,3,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-68,NA,10.18730/ZBQ0P,120,35.84,80,20140430,5,3,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-69,NA,10.18730/ZBMCC,123,38.6,70,20140503,5,3,5,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-70,NA,10.18730/ZBQG1,121,31.8,100,20140501,5,3,5,3,1,7,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-71,NA,10.18730/ZBQQ8,123,36.6,59,20140503,7,5,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-72,NA,10.18730/ZBR2K,130,30.7692307692308,125,20140510,5,3,7,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-77,NA,10.18730/ZBR3M,132,32.8,105,20140512,7,3,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-78,NA,10.18730/ZBP8=,131,43.859649122807,115,20140511,7,3,7,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-79,NA,10.18730/ZBR4N,134,35.1063829787234,125,20140514,5,5,5,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-80,NA,10.18730/ZBP9U,115,34.0314136125654,90,20140425,3,3,3,3,1,3,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-81,NA,10.18730/ZBMFF,116,41.8,95,20140426,5,3,7,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-82,NA,10.18730/ZBMGG,118,41.4,90,20140428,5,3,7,3,1,3,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-83,NA,10.18730/ZBR5P,130,39.7260273972603,130,20140510,3,5,7,1,1,3,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-84,NA,10.18730/ZBR6Q,120,42.3469387755102,115,20140430,3,3,5,3,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-86,NA,10.18730/ZBR7R,124,40.5737704918033,110,20140504,5,3,5,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-87,NA,10.18730/ZBPA0,121,45.4545454545455,115,20140501,5,3,3,1,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-88,NA,10.18730/ZBPB1,121,45.1612903225806,110,20140501,3,3,5,3,1,1,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-90,NA,10.18730/ZBR8S,117,50.7853403141361,120,20140427,3,3,1,5,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-91,NA,10.18730/ZBR9T,118,48.5714285714286,115,20140428,3,3,1,5,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
2012-TRT-AE-92,NA,10.18730/ZBRAV,122,49.3775933609958,110,20140502,3,5,3,1,1,5,1,Field trial IPGR-Sadovo,Six rows were planted from each accession with row spacing 20/5 cm and 1 m length.,2013-2014
