experiment_id,instcode,genus,accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,flowering_date,plant_height,thousand_kernel_weight,sowing_beginning_of_heading,sowing_full_heading,sowing_end_of_heading,sowing_flowering,beginning_of_heading_full_heading,beginning_of_heading_end_of_heading,beginning_of_heading_flowering,full_heading_end_of_heading,full_heading_flowering,end_of_heading_flowering,name,description,campaign,site_name,longitude,latitude,remarks,days_to_heading
11008,POL003,Hordeum,42356,NA,NA,19850412,NA,19850611,NA,NA,94,42.5,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,161
11008,POL003,Hordeum,42357,NA,NA,19850412,NA,19850616,NA,NA,95,42.5,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,166
11008,POL003,Hordeum,42358,NA,NA,19850412,NA,19850617,NA,NA,105,44.6,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42359,NA,NA,19850412,NA,19850619,NA,NA,100,42.9,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42360,NA,NA,19850412,NA,19850614,NA,NA,91,42,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42362,NA,NA,19850412,NA,19850621,NA,NA,99,42.6,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42363,NA,NA,19850412,NA,19850620,NA,NA,108,41.2,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,170
11008,POL003,Hordeum,42364,NA,NA,19850412,NA,19850619,NA,NA,106,41.4,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42365,NA,NA,19850412,NA,19850613,NA,NA,68,50.1,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,163
11008,POL003,Hordeum,42366,NA,NA,19850412,NA,19850610,NA,NA,67,52.8,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42367,NA,NA,19850412,NA,19850610,NA,NA,67,50.5,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42368,NA,NA,19850412,NA,19850605,NA,NA,77,47.2,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,155
11008,POL003,Hordeum,42369,NA,NA,19850412,NA,19850608,NA,NA,77,45.3,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,158
11008,POL003,Hordeum,42370,NA,NA,19850412,NA,19850614,NA,NA,100,43.4,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42371,NA,NA,19850412,NA,19850609,NA,NA,87,36.8,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,159
11008,POL003,Hordeum,42372,NA,NA,19850412,NA,19850612,NA,NA,67,48.7,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42373,NA,NA,19850412,NA,19850617,NA,NA,95,38,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42374,NA,NA,19850412,NA,19850612,NA,NA,92,50.2,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42375,NA,NA,19850412,NA,19850605,NA,NA,74,51,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,155
11008,POL003,Hordeum,42376,NA,NA,19850412,NA,19850610,NA,NA,75,50.3,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42377,NA,NA,19850412,NA,19850619,NA,NA,90,49.7,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42378,NA,NA,19850412,NA,19850610,NA,NA,63,54.1,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42379,NA,NA,19850412,NA,19850610,NA,NA,65,52.4,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42380,NA,NA,19850412,NA,19850610,NA,NA,63,51.8,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42381,NA,NA,19850412,NA,19850623,NA,NA,104,40.8,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42382,NA,NA,19850412,NA,19850623,NA,NA,103,43.6,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42383,NA,NA,19850412,NA,19850610,NA,NA,86,42.9,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42384,NA,NA,19850412,NA,19850621,NA,NA,102,44,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42385,NA,NA,19850412,NA,19850615,NA,NA,90,48,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,165
11008,POL003,Hordeum,42386,NA,NA,19850412,NA,19850615,NA,NA,99,40,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,165
11008,POL003,Hordeum,42387,NA,NA,19850412,NA,19850624,NA,NA,106,42.5,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42388,NA,NA,19850412,NA,19850620,NA,NA,113,42.5,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,170
11008,POL003,Hordeum,42389,NA,NA,19850412,NA,19850617,NA,NA,120,39.6,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42390,NA,NA,19850412,NA,19850621,NA,NA,113,46.4,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42391,NA,NA,19850412,NA,19850614,NA,NA,77,34,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42392,NA,NA,19850412,NA,19850617,NA,NA,75,52,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42393,NA,NA,19850412,NA,19850622,NA,NA,93,40,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,172
11008,POL003,Hordeum,42394,NA,NA,19850412,NA,19850624,NA,NA,107,45.2,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42395,NA,NA,19850412,NA,19850613,NA,NA,105,50.6,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,163
11008,POL003,Hordeum,42396,NA,NA,19850412,NA,19850622,NA,NA,113,53.4,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,172
11008,POL003,Hordeum,42397,NA,NA,19850412,NA,19850615,NA,NA,89,51.4,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,165
11008,POL003,Hordeum,42398,NA,NA,19850412,NA,19850617,NA,NA,74,53.4,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42399,NA,NA,19850412,NA,19850706,NA,NA,89,33.5,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,186
11008,POL003,Hordeum,42400,NA,NA,19850412,NA,19850607,NA,NA,66,48.6,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,157
11008,POL003,Hordeum,42401,NA,NA,19850412,NA,19850610,NA,NA,88,40,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42402,NA,NA,19850412,NA,NA,NA,NA,71,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,NA
11008,POL003,Hordeum,42403,NA,NA,19850412,NA,19850621,NA,NA,108,38.3,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42404,NA,NA,19850412,NA,19850619,NA,NA,113,43.1,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42405,NA,NA,19850412,NA,19850610,NA,NA,87,50.9,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42406,NA,NA,19850412,NA,19850623,NA,NA,113,36.8,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,173
11008,POL003,Hordeum,42407,NA,NA,19850412,NA,19850607,NA,NA,64,40.3,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,157
11008,POL003,Hordeum,42408,NA,NA,19850412,NA,19850620,NA,NA,96,45,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,170
11008,POL003,Hordeum,42409,NA,NA,19850412,NA,19850619,NA,NA,116,49.3,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42410,NA,NA,19850412,NA,19850619,NA,NA,94,39.7,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42411,NA,NA,19850412,NA,19850621,NA,NA,101,40.5,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42412,NA,NA,19850412,NA,19850619,NA,NA,104,40.8,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42413,NA,NA,19850412,NA,19850619,NA,NA,102,46.6,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42414,NA,NA,19850412,NA,19850619,NA,NA,108,43.8,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42415,NA,NA,19850412,NA,19850619,NA,NA,94,49.7,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42416,NA,NA,19850412,NA,19850621,NA,NA,103,44.4,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42417,NA,NA,19850412,NA,19850618,NA,NA,88,53,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,168
11008,POL003,Hordeum,42418,NA,NA,19850412,NA,19850618,NA,NA,93,46.8,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,168
11008,POL003,Hordeum,42419,NA,NA,19850412,NA,19850624,NA,NA,101,41.4,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42420,NA,NA,19850412,NA,19850621,NA,NA,113,45,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,171
11008,POL003,Hordeum,42421,NA,NA,19850412,NA,19850624,NA,NA,106,43.8,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42422,NA,NA,19850412,NA,19850627,NA,NA,104,39.6,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42423,NA,NA,19850412,NA,19850624,NA,NA,108,43,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42424,NA,NA,19850412,NA,19850624,NA,NA,97,38.1,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42425,NA,NA,19850412,NA,19850617,NA,NA,87,46,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42426,NA,NA,19850412,NA,19850619,NA,NA,112,41.3,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42427,NA,NA,19850412,NA,19850619,NA,NA,112,37.9,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42428,NA,NA,19850412,NA,19850614,NA,NA,88,46.1,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42429,NA,NA,19850412,NA,19850610,NA,NA,80,48.5,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,160
11008,POL003,Hordeum,42430,NA,NA,19850412,NA,19850624,NA,NA,121,47,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42431,NA,NA,19850412,NA,19850618,NA,NA,109,47.4,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,168
11008,POL003,Hordeum,42432,NA,NA,19850417,NA,19850624,NA,NA,95,46.4,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42433,NA,NA,19850417,NA,19850627,NA,NA,99,43,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42434,NA,NA,19850417,NA,19850627,NA,NA,78,52.6,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42435,NA,NA,19850417,NA,19850624,NA,NA,97,42.7,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,174
11008,POL003,Hordeum,42436,NA,NA,19850417,NA,19850627,NA,NA,88,41.3,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42437,NA,NA,19850417,NA,19850617,NA,NA,72,52.7,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,167
11008,POL003,Hordeum,42438,NA,NA,19850417,NA,19850619,NA,NA,92,48.2,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42439,NA,NA,19850417,NA,19850615,NA,NA,80,49.4,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,165
11008,POL003,Hordeum,42440,NA,NA,19850417,NA,19850627,NA,NA,82,45.8,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42441,NA,NA,19850417,NA,19850627,NA,NA,86,44.4,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,177
11008,POL003,Hordeum,42442,NA,NA,19850417,NA,19850613,NA,NA,71,36.6,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,163
11008,POL003,Hordeum,42443,NA,NA,19850417,NA,19850612,NA,NA,77,35.3,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,162
11008,POL003,Hordeum,42445,NA,NA,19850412,NA,19850614,NA,NA,72,49.2,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,164
11008,POL003,Hordeum,42446,NA,NA,19850412,NA,19850615,NA,NA,85,44,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,165
11008,POL003,Hordeum,42447,NA,NA,19850412,NA,19850615,NA,NA,108,47,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,165
11008,POL003,Hordeum,42448,NA,NA,19850412,NA,19850615,NA,NA,87,45.3,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,165
11008,POL003,Hordeum,42449,NA,NA,19850412,NA,19850619,NA,NA,88,50.7,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
11008,POL003,Hordeum,42451,NA,NA,19850412,NA,19850619,NA,NA,103,52,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1985-1985,NA,20.641475,52.214847,NA,169
