accenumb,campaign,trait,value
21081,1978-1978,plant_height,116
21081,1978-1978,plant_height,121
21081,1978-1978,thousand_kernel_weight,32.2
21081,1978-1978,thousand_kernel_weight,33.2
21099,1978-1978,end_of_heading,166
21099,1978-1978,end_of_heading,171
21099,1978-1978,plant_height,95
21099,1978-1978,plant_height,119
21099,1978-1978,thousand_kernel_weight,45.4
21099,1978-1978,thousand_kernel_weight,48.6
21132,1978-1978,end_of_heading,164
21132,1978-1978,end_of_heading,174
21132,1978-1978,plant_height,94
21132,1978-1978,plant_height,129
21132,1978-1978,thousand_kernel_weight,43.8
21132,1978-1978,thousand_kernel_weight,39.7
21135,1978-1978,end_of_heading,174
21135,1978-1978,plant_height,124
21135,1978-1978,thousand_kernel_weight,53.1
21136,1978-1978,end_of_heading,169
21136,1978-1978,end_of_heading,174
21136,1978-1978,plant_height,113
21136,1978-1978,plant_height,107
21136,1978-1978,thousand_kernel_weight,37
21136,1978-1978,thousand_kernel_weight,43
21157,1978-1978,end_of_heading,166
21157,1978-1978,end_of_heading,171
21157,1978-1978,plant_height,92
21157,1978-1978,plant_height,64
21157,1978-1978,thousand_kernel_weight,40.4
21157,1978-1978,thousand_kernel_weight,38.4
21162,1978-1978,end_of_heading,162
21162,1978-1978,end_of_heading,175
21162,1978-1978,plant_height,98
21162,1978-1978,plant_height,125
21162,1978-1978,thousand_kernel_weight,49.9
21162,1978-1978,thousand_kernel_weight,36.8
21186,1978-1978,end_of_heading,169
21186,1978-1978,plant_height,104
21186,1978-1978,thousand_kernel_weight,40.2
21204,1978-1978,end_of_heading,175
21204,1978-1978,plant_height,101
21204,1978-1978,thousand_kernel_weight,40.6
21270,1978-1978,end_of_heading,160
21270,1978-1978,end_of_heading,164
21270,1978-1978,plant_height,91
21270,1978-1978,plant_height,90
21270,1978-1978,thousand_kernel_weight,51.6
21270,1978-1978,thousand_kernel_weight,46.6
21281,1978-1978,end_of_heading,173
21281,1978-1978,plant_height,105
21281,1978-1978,thousand_kernel_weight,40.6
21296,1978-1978,end_of_heading,177
21296,1978-1978,plant_height,116
21296,1978-1978,thousand_kernel_weight,34.9
21360,1978-1978,end_of_heading,183
21360,1978-1978,plant_height,115
21449,1978-1978,end_of_heading,159
21449,1978-1978,end_of_heading,164
21449,1978-1978,plant_height,100
21449,1978-1978,plant_height,98
21449,1978-1978,thousand_kernel_weight,49.6
21449,1978-1978,thousand_kernel_weight,45.3
21484,1978-1978,end_of_heading,163
21484,1978-1978,end_of_heading,167
21484,1978-1978,plant_height,87
21484,1978-1978,plant_height,122
21484,1978-1978,thousand_kernel_weight,47
21484,1978-1978,thousand_kernel_weight,29
21500,1978-1978,end_of_heading,164
21500,1978-1978,plant_height,108
21500,1978-1978,thousand_kernel_weight,45.3
21571,1978-1978,end_of_heading,174
21571,1978-1978,plant_height,126
21571,1978-1978,thousand_kernel_weight,41.3
21594,1978-1978,end_of_heading,173
21594,1978-1978,plant_height,118
21594,1978-1978,thousand_kernel_weight,48.8
21597,1978-1978,end_of_heading,169
21597,1978-1978,end_of_heading,172
21597,1978-1978,plant_height,121
21597,1978-1978,plant_height,116
21597,1978-1978,thousand_kernel_weight,48.5
21597,1978-1978,thousand_kernel_weight,34.3
21602,1978-1978,end_of_heading,172
21602,1978-1978,end_of_heading,178
21602,1978-1978,plant_height,119
21602,1978-1978,plant_height,107
21602,1978-1978,thousand_kernel_weight,35.8
21602,1978-1978,thousand_kernel_weight,27.4
21611,1978-1978,end_of_heading,174
21611,1978-1978,plant_height,109
21611,1978-1978,thousand_kernel_weight,38.2
21640,1978-1978,end_of_heading,174
21640,1978-1978,plant_height,100
