accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,plant_height,thousand_kernel_weight,sowing_-_beginning_of_heading,sowing_-_end_of_heading,sowing_-_end_of_flowering,beginning_of_heading-end_of_heading,beginning_of_heading-end_of_flowering,end_of_heading-end_of_flowering,name,description,campaign,beginning_of_heading,end_of_heading
20015,NA,NA,19780408,NA,NA,19780624,112,31.5,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,129,31.6,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,121,33.2,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,114,33.5,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,131,33.6,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,121,33.7,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,84,34,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,115,34.3,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,143,34.4,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,145,34.4,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,118,36.9,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,110,37.4,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,119,37.7,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,129,38.3,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,126,40.6,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,118,40.8,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780406,NA,NA,19780622,85,42.2,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,172
20015,NA,NA,19780408,NA,NA,19780624,123,44,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,142,44.2,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,106,44.5,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,141,47,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780624,130,48.5,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780625,119,28.6,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,175
20015,NA,NA,19780408,NA,NA,19780625,125,31.8,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,175
20015,NA,NA,19780408,NA,NA,19780625,109,32.2,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,175
20015,NA,NA,19780408,NA,NA,19780625,109,33.6,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,175
20015,NA,NA,19780408,NA,NA,19780625,115,35.2,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,175
20015,NA,NA,19780408,NA,NA,19780625,132,36.1,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,175
20015,NA,NA,19780408,NA,NA,19780625,120,36.4,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,175
20015,NA,NA,19780408,NA,NA,19780625,124,41.1,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,175
20015,NA,NA,19780408,NA,NA,19780626,120,24.2,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,119,30,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,109,31,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,123,31.1,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,124,31.5,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780406,NA,NA,19780624,116,31.9,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,174
20015,NA,NA,19780408,NA,NA,19780626,106,32.8,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,114,32.9,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,117,33,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,110,33.4,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,112,34,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,103,34.9,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,125,37.1,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,114,38.1,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,114,38.7,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780626,110,45.1,NA,79,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780627,118,20.2,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,118,26.1,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,130,26.6,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,122,27,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,119,27.5,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,124,27.7,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,113,28.8,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,120,29.2,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,128,29.4,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,129,29.4,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,104,29.9,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,106,29.9,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,124,30,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,112,30.4,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,122,30.6,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,124,32,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,119,32.2,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,131,32.2,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,117,32.5,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,131,32.6,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,111,33.4,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,124,33.5,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,111,33.8,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,133,34.8,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,133,35.2,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,122,35.3,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,111,35.4,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,131,35.4,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,121,35.8,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,128,36.6,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,118,36.7,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,140,37.9,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,128,41.2,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,123,42.7,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,125,43.7,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,114,44.5,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,130,46.5,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,112,48.1,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,134,52.8,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780627,132,57.4,NA,80,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780628,119,26.4,NA,81,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,178
20015,NA,NA,19780408,NA,NA,19780628,107,27.4,NA,81,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,178
20015,NA,NA,19780406,NA,NA,19780626,116,28.2,NA,81,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780406,NA,NA,19780626,118,29.1,NA,81,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,176
20015,NA,NA,19780408,NA,NA,19780628,144,37.5,NA,81,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,178
20015,NA,NA,19780408,NA,NA,19780628,135,39.4,NA,81,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,178
20015,NA,NA,19780408,NA,NA,19780628,129,40.6,NA,81,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,178
20015,NA,NA,19780408,NA,NA,19780628,123,41.1,NA,81,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,178
20015,NA,NA,19780408,NA,NA,19780629,119,26.9,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780408,NA,NA,19780629,118,28.4,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780408,NA,NA,19780629,119,29.2,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780408,NA,NA,19780629,116,29.4,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780406,NA,NA,19780627,119,29.9,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780406,NA,NA,19780627,112,30,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780629,116,30.9,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780408,NA,NA,19780629,110,32,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780408,NA,NA,19780629,131,33.5,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780406,NA,NA,19780627,103,36.2,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780629,116,38.6,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780408,NA,NA,19780629,134,39.6,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780408,NA,NA,19780629,132,41.5,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780406,NA,NA,19780627,140,53.7,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780406,NA,NA,19780627,132,55.4,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,177
20015,NA,NA,19780408,NA,NA,19780629,139,57.9,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,179
20015,NA,NA,19780408,NA,NA,19780630,132,25.2,NA,83,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,180
20015,NA,NA,19780408,NA,NA,19780630,108,25.8,NA,83,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,180
20015,NA,NA,19780408,NA,NA,19780630,115,27.8,NA,83,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,180
20015,NA,NA,19780406,NA,NA,19780628,109,29.3,NA,83,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1978-1978,NA,178
