experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,plant_density,thousand_kernel_weight,hectolitric_weight,dry_matter_yield,lodging,leaf_rust,stripe_rust,septoria,powdery_mildew,name,description,campaign,site_name,longitude,latitude,remarks
198105,ROM002,Triticum,CGF-7126,NA,NA,146,119,NA,NA,NA,7960,NA,NA,NA,NA,3,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,114,646,NA,NA,6960,NA,4,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,115,650,NA,NA,6730,NA,NA,4,NA,3,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,109,663,NA,NA,6560,NA,4,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,146,117,667,NA,NA,7510,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,114,693,NA,NA,6110,NA,4,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,146,113,769,NA,NA,7490,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,152,96,NA,NA,NA,5140,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,113,NA,NA,NA,6230,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,146,NA,NA,NA,NA,6360,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,115,NA,NA,NA,6410,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,108,NA,NA,NA,6680,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,111,NA,NA,NA,6720,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,113,NA,NA,NA,6940,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,146,115,NA,NA,NA,7050,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,148,112,NA,NA,NA,7157,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,147,110,NA,NA,NA,7200,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7126,NA,NA,146,119,NA,NA,NA,7960,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7132,NA,NA,143,129,538,NA,NA,5210,NA,NA,NA,NA,5,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7132,NA,NA,142,125,568,NA,NA,6400,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7132,NA,NA,143,130,600,NA,NA,5820,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7132,NA,NA,142,127,621,NA,NA,6250,NA,NA,NA,NA,4,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,103,558,NA,NA,5630,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,106,580,NA,NA,6500,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,178,103,585,NA,NA,7100,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,102,588,NA,NA,6110,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,146,107,602,NA,NA,7880,NA,NA,NA,4,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,107,626,NA,NA,6690,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,146,104,637,NA,NA,6350,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,104,NA,NA,NA,5723,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,102,NA,NA,NA,5850,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,152,97,NA,NA,NA,5920,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,100,NA,NA,NA,6050,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,104,NA,NA,NA,6300,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,100,NA,NA,NA,6456,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,147,103,NA,NA,NA,6590,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,146,106,NA,NA,NA,6850,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,146,105,NA,NA,NA,7240,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,148,104,NA,NA,NA,7280,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198105,ROM002,Triticum,CGF-7189,NA,NA,146,106,NA,NA,NA,8090,NA,NA,NA,NA,1,Fundulea,Winter wheat,1980-1981,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,157,72,361,42.2,NA,3415,1,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,146,90,461,42.2,NA,4440,NA,1,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,149,108,505,33.4,NA,3380,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,157,86,514,44.1,NA,5520,NA,7,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,143,90,520,47,NA,5188,NA,4,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,146,105,555,47.5,NA,5630,2,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,155,98,565,47,NA,5390,NA,2,NA,2,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,145,105,581,41.2,NA,5860,NA,NA,NA,NA,4,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,146,104,597,47.7,NA,3930,NA,2,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,161,91,602,39.6,NA,3554,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,152,108,605,45,NA,4713,6,5,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,151,92,642,47.4,NA,4770,4,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,146,115,668,NA,NA,5290,NA,NA,NA,NA,2,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,146,117,668,NA,NA,5000,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,151,100,693,49.4,NA,6462,5,4,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,143,110,743,37.9,NA,5650,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,147,122,764,NA,NA,5720,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,148,105,NA,NA,NA,5710,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,146,110,NA,NA,NA,6616,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,146,112,NA,NA,NA,7006,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-224,NA,NA,146,109,NA,NA,NA,7080,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198215,ROM002,Triticum,CGF-2609,NA,NA,140,98,575,40.8,NA,6535,NA,NA,NA,NA,NA,Simnic,Winter wheat,1981-1982,Simnic,23.8206,44.3600,NA
198215,ROM002,Triticum,CGF-2609,NA,NA,140,98,575,40.8,NA,6535,NA,3,2,9,2,Simnic,Winter wheat,1981-1982,Simnic,23.8206,44.3600,NA
198202,ROM002,Triticum,CGF-2613,NA,NA,152,84,452,41.6,NA,3611,1,NA,NA,NA,1,Botosani,Winter wheat,1981-1982,Botosani,26.6833,47.7333,NA
198205,ROM002,Triticum,CGF-2613,NA,NA,152,71,415,41.6,NA,3452,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198212,ROM002,Triticum,CGF-2613,NA,NA,147,100,530,35.8,NA,4280,NA,NA,NA,NA,3,Perieni,Winter wheat,1981-1982,Perieni,27.4744,47.3844,NA
198212,ROM002,Triticum,CGF-2613,NA,NA,147,99,585,35.8,NA,4523,NA,NA,NA,NA,1,Perieni,Winter wheat,1981-1982,Perieni,27.4744,47.3844,NA
198219,ROM002,Triticum,CGF-2613,NA,NA,154,84,533,47,NA,5440,NA,3,NA,3,3,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-2613,NA,NA,154,95,596,47,NA,4356,NA,NA,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198203,ROM002,Triticum,CGF-2613,NA,NA,145,98,536,42.4,NA,4570,NA,1,NA,NA,4,Braila,Winter wheat,1981-1982,Braila,27.9575,45.2692,NA
198203,ROM002,Triticum,CGF-2613,NA,NA,145,85,542,42.4,NA,4562,NA,NA,NA,NA,1,Braila,Winter wheat,1981-1982,Braila,27.9575,45.2692,NA
198203,ROM002,Triticum,CGF-2613,NA,NA,145,87,540,46.8,NA,5098,NA,NA,NA,NA,NA,Braila,Winter wheat,1981-1982,Braila,27.9575,45.2692,NA
198208,ROM002,Triticum,CGF-2613,NA,NA,145,98,562,46.8,NA,5122,NA,2,NA,NA,1,Lovrin,Winter wheat,1981-1982,Lovrin,20.7703,45.9678,NA
198218,ROM002,Triticum,CGF-2613,NA,NA,142,97,572,48,NA,5450,NA,2,NA,NA,2,Timisoara,Winter wheat,1981-1982,Timisoara,21.2300,45.7597,NA
198204,ROM002,Triticum,CGF-2613,NA,NA,142,90,588,48,NA,5326,NA,NA,NA,NA,1,Brasov,Winter wheat,1981-1982,Brasov,25.6000,45.6500,NA
198214,ROM002,Triticum,CGF-2613,NA,NA,150,100,579,51,NA,5130,5,8,NA,NA,7,Secuieni,Winter wheat,1981-1982,Secuieni,26.8489,46.8556,NA
198214,ROM002,Triticum,CGF-2613,NA,NA,150,103,522,51,NA,5124,2,NA,NA,NA,1,Secuieni,Winter wheat,1981-1982,Secuieni,26.8489,46.8556,NA
198204,ROM002,Triticum,CGF-2613,NA,NA,151,87,598,50.5,NA,5300,2,NA,NA,NA,6,Brasov,Winter wheat,1981-1982,Brasov,25.6000,45.6500,NA
198204,ROM002,Triticum,CGF-2613,NA,NA,151,88,545,50.5,NA,5421,NA,2,NA,NA,1,Brasov,Winter wheat,1981-1982,Brasov,25.6000,45.6500,NA
198215,ROM002,Triticum,CGF-2613,NA,NA,142,98,608,37.3,NA,6060,NA,NA,NA,NA,NA,Simnic,Winter wheat,1981-1982,Simnic,23.8206,44.3600,NA
198215,ROM002,Triticum,CGF-2613,NA,NA,142,99,544,37.3,NA,6425,NA,NA,NA,NA,2,Simnic,Winter wheat,1981-1982,Simnic,23.8206,44.3600,NA
198217,ROM002,Triticum,CGF-2613,NA,NA,149,87,678,49.9,NA,6570,4,5,NA,NA,NA,Tg. Mures,Winter wheat,1981-1982,Tg. Mures,24.5597,46.5497,NA
198217,ROM002,Triticum,CGF-2613,NA,NA,149,90,655,49.9,NA,6542,NA,NA,NA,NA,4,Tg. Mures,Winter wheat,1981-1982,Tg. Mures,24.5597,46.5497,NA
198211,ROM002,Triticum,CGF-2613,NA,NA,146,100,686,47.3,NA,4430,NA,2,NA,NA,2,Oradea,Winter wheat,1981-1982,Oradea,21.9211,47.0722,NA
198211,ROM002,Triticum,CGF-2613,NA,NA,146,107,662,47.3,NA,4315,NA,1,NA,NA,5,Oradea,Winter wheat,1981-1982,Oradea,21.9211,47.0722,NA
198209,ROM002,Triticum,CGF-2613,NA,NA,160,98,759,40.9,NA,3572,NA,NA,NA,NA,NA,Miercurea Ciuc,Winter wheat,1981-1982,Miercurea Ciuc,25.8000,46.3500,NA
198209,ROM002,Triticum,CGF-2613,NA,NA,160,91,788,40.9,NA,3651,NA,NA,NA,NA,5,Miercurea Ciuc,Winter wheat,1981-1982,Miercurea Ciuc,25.8000,46.3500,NA
198205,ROM002,Triticum,CGF-2613,NA,NA,146,100,763,NA,NA,6250,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-2613,NA,NA,146,118,685,NA,NA,6542,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-2613,NA,NA,146,117,763,NA,NA,6250,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-2613,NA,NA,146,100,754,NA,NA,6254,NA,3,NA,3,7,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198220,ROM002,Triticum,CGF-2613,NA,NA,140,105,871,35,NA,5424,NA,NA,NA,NA,NA,Valul lui Traian,Winter wheat,1981-1982,Valul lui Traian,28.4647,44.1636,NA
198220,ROM002,Triticum,CGF-2613,NA,NA,140,108,854,35,NA,5670,4,4,NA,NA,1,Valul lui Traian,Winter wheat,1981-1982,Valul lui Traian,28.4647,44.1636,NA
198205,ROM002,Triticum,CGF-2613,NA,NA,146,110,NA,NA,NA,5880,NA,NA,NA,NA,NA,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-2613,NA,NA,146,112,NA,NA,NA,5648,NA,NA,NA,NA,7,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-4908,NA,NA,146,103,NA,NA,NA,6640,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6074,NA,NA,149,62,390,38.9,NA,3058,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6074,NA,NA,147,102,475,31.8,NA,3440,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6074,NA,NA,142,80,536,39.2,NA,4310,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6074,NA,NA,139,95,540,40,NA,5870,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6074,NA,NA,142,94,572,39.6,NA,6200,NA,2,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,150,91,573,43,NA,5070,NA,6,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,140,97,589,32.5,NA,6437,NA,NA,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,151,81,595,39,NA,5200,NA,4,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,147,100,661,44,NA,5603,4,NA,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,148,88,689,42.1,NA,4910,NA,2,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,142,105,721,42.4,NA,4210,NA,1,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,147,98,744,48.8,NA,5718,NA,NA,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,144,108,752,NA,NA,6590,NA,NA,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,157,75,779,38.3,NA,2437,NA,NA,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,140,108,851,30.4,NA,5530,4,4,NA,NA,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198219,ROM002,Triticum,CGF-6074,NA,NA,144,105,NA,NA,NA,6950,NA,2,NA,3,1,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198202,ROM002,Triticum,CGF-6468,NA,NA,152,64,352,41.8,NA,3008,1,NA,NA,NA,4,Botosani,Winter wheat,1981-1982,Botosani,26.6833,47.7333,NA
198212,ROM002,Triticum,CGF-6468,NA,NA,147,99,485,36.8,NA,4420,NA,NA,NA,NA,4,Perieni,Winter wheat,1981-1982,Perieni,27.4744,47.3844,NA
198214,ROM002,Triticum,CGF-6468,NA,NA,150,90,535,55,NA,5451,3,7,NA,NA,8,Secuieni,Winter wheat,1981-1982,Secuieni,26.8489,46.8556,NA
198217,ROM002,Triticum,CGF-6468,NA,NA,148,86,591,53.8,NA,7338,3,4,NA,NA,NA,Tg. Mures,Winter wheat,1981-1982,Tg. Mures,24.5597,46.5497,NA
198204,ROM002,Triticum,CGF-6468,NA,NA,150,107,641,47,NA,5580,2,NA,NA,NA,4,Brasov,Winter wheat,1981-1982,Brasov,25.6000,45.6500,NA
198205,ROM002,Triticum,CGF-6468,NA,NA,153,78,557,50,NA,6050,NA,NA,NA,3,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198219,ROM002,Triticum,CGF-6468,NA,NA,153,78,600,51,NA,6152,NA,NA,NA,3,5,Turda,Winter wheat,1981-1982,Turda,23.7792,46.5708,NA
198205,ROM002,Triticum,CGF-6475,NA,NA,145,112,NA,NA,NA,6910,2,2,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,153,66,299,49.8,NA,3529,2,2,NA,5,7,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,153,73,412,55.8,NA,5880,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,144,80,416,45.6,NA,4360,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,152,79,466,55,NA,5690,NA,7,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,147,92,510,34.6,NA,4700,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,148,88,531,57,NA,5358,3,NA,NA,NA,2,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,144,85,536,40.9,NA,6135,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,149,85,571,55.5,NA,6800,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,138,80,596,55,NA,5330,NA,1,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,148,82,632,52,NA,5640,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,158,77,636,47.7,NA,4445,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,143,102,526,NA,NA,5468,NA,2,NA,4,3,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,145,93,663,NA,NA,6860,4,2,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,145,94,732,NA,NA,7370,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-6573,NA,NA,137,96,759,44.7,NA,6700,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7076,NA,NA,152,64,352,41.8,76,3008,1,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7076,NA,NA,150,90,535,55,81,5451,3,7,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7076,NA,NA,150,107,641,47,78.2,5580,2,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,155,62,421,38.9,NA,4177,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,150,100,523,36.2,NA,4440,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,157,79,535,46.3,NA,5920,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,157,86,566,44,NA,5444,NA,6,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,145,92,605,36.2,NA,6328,NA,NA,NA,NA,4,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,148,103,607,41.4,NA,6920,NA,1,NA,NA,3,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,153,96,649,51,NA,5838,2,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,146,99,676,42.7,NA,4660,NA,NA,NA,NA,4,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,152,92,706,44.7,NA,7204,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,144,85,716,43,NA,6111,NA,NA,NA,NA,4,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
198205,ROM002,Triticum,CGF-7126,NA,NA,144,104,752,33.1,NA,6930,NA,NA,NA,NA,1,Fundulea,Winter wheat,1981-1982,Fundulea,26.5153,44.4528,NA
