experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,thousand_kernel_weight,hectolitric_weight,dry_matter_yield,lodging,protein_content,starch_content,name,description,campaign,site_name,longitude,latitude,remarks
22202119,ROM002,Hordeum,COPF 2001,NA,NA,NA,NA,NA,NA,10124,NA,11.4,62.6,Turda,Spring barley,2021-2021,Turda,23.7792,46.5708,NA
22202105,ROM002,Hordeum,COPF 2002,NA,NA,NA,NA,42.4,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2002,NA,NA,NA,NA,NA,NA,1660,NA,15.4,60.4,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202119,ROM002,Hordeum,COPF 2002,NA,NA,NA,NA,NA,NA,10826,NA,11.3,62.3,Turda,Spring barley,2021-2021,Turda,23.7792,46.5708,NA
22202105,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,NA,NA,1728,NA,16.3,60.5,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202119,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,NA,NA,9676,NA,12.3,62.3,Turda,Spring barley,2021-2021,Turda,23.7792,46.5708,NA
22202105,ROM002,Hordeum,COPF 2004,NA,NA,NA,NA,44.8,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2005,NA,NA,NA,NA,33.6,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2005,NA,NA,NA,80.3,42.06,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2005,NA,NA,NA,NA,NA,NA,1637,NA,16.2,61.2,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202119,ROM002,Hordeum,COPF 2005,NA,NA,NA,NA,NA,NA,10196,NA,11.1,62.6,Turda,Spring barley,2021-2021,Turda,23.7792,46.5708,NA
22202105,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,47.5,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2007,NA,NA,NA,NA,37.8,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2008,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2010,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2010,NA,NA,151,69.5,42,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2010,NA,NA,152,69.5,42,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2011,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2012,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2012,NA,NA,155,70.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2013,NA,NA,NA,61.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2013,NA,NA,NA,85.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2014,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2014,NA,NA,NA,93.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2016,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2016,NA,NA,129,43,35.5,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2016,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2017,NA,NA,NA,64.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2017,NA,NA,NA,65.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2017,NA,NA,157,0,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2018,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2018,NA,NA,NA,63.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2019,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2019,NA,NA,NA,69.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2020,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2021,NA,NA,NA,75.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2021,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2021,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2022,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2022,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2023,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2023,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2023,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2023,NA,NA,NA,73.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2023,NA,NA,147,76,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2024,NA,NA,NA,81.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2025,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2025,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2026,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2026,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2026,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2028,NA,NA,NA,78.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2028,NA,NA,150,62,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2029,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,53.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,58.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,72.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,63.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,64.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,50.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,147,64.5,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
22202105,ROM002,Hordeum,COPF 2030,NA,NA,151,75,NA,NA,NA,NA,NA,NA,Fundulea,Spring barley,2021-2021,Fundulea,26.3120,44.2752,NA
