accenumb,campaign,days_to_heading,plant_height,thousand_kernel_weight,powdery_mildew,leaf_rust,yellow_rust,septoria_tritici_ssp,protein_content,sds_sedimentation_volume
TA00534,2013-2014,127,145,NA,0,6,FALSE,3,14.5,28
TA00534,2013-2014,126,140,NA,0,4,FALSE,3,16.9,27
TA00535,2013-2014,131,135,NA,0,2,TRUE,4,12.8,24
TA00535,2013-2014,131,134,NA,0,3,TRUE,3,13.5,30
TA00535,2013-2014,129,133,NA,0,1,TRUE,3,13.8,33
TA00536,2013-2014,128,138,NA,0,5,TRUE,4,14.7,40
TA00536,2013-2014,127,141,NA,0,4,FALSE,4,14.9,36
TA00536,2013-2014,126,135,NA,0,2,FALSE,4,15.5,39
TA00537,2013-2014,114,95,NA,0,5,FALSE,5,16.6,45
TA00537,2013-2014,114,95,NA,0,7,FALSE,4,16,37
TA00537,2013-2014,113,89,NA,0,6,TRUE,6,16.6,43
TA00538,2013-2014,127,145,NA,0,2,TRUE,4,15.3,27
TA00538,2013-2014,126,145,NA,0,3,TRUE,4,15,36
TA00538,2013-2014,125,131,NA,0,0,TRUE,3,16.5,31
TA00539,2013-2014,132,131,NA,0,2,TRUE,4,13.6,38
TA00539,2013-2014,131,128,NA,0,1,TRUE,3,14.4,43
TA00539,2013-2014,131,130,NA,0,4,TRUE,3,14.5,36
TA00540,2013-2014,131,135,NA,0,2,TRUE,2,14.4,29
TA00540,2013-2014,131,125,NA,0,3,TRUE,3,13.3,25
TA00540,2013-2014,130,126,NA,0,2,FALSE,3,14,35
TA00541,2013-2014,133,126,NA,0,7,TRUE,3,13.1,25
TA00541,2013-2014,132,127,NA,0,2,TRUE,3,13.1,35
TA00541,2013-2014,132,128,NA,0,3,TRUE,4,12.9,29
TA00545,2013-2014,117,75,NA,0,2,TRUE,4,13.5,46
TA00545,2013-2014,117,79,NA,0,6,TRUE,5,14.1,56
TA00545,2013-2014,117,74,NA,0,5,TRUE,5,13.7,53
TA00549,2013-2014,120,79,NA,0,6,TRUE,4,12.2,40
TA00549,2013-2014,119,80,NA,0,6,TRUE,3,12,41
TA00549,2013-2014,119,81,NA,0,6,TRUE,5,12.1,36
TA00586,2013-2014,114,99,NA,0,5,TRUE,3,15.3,39
TA00586,2013-2014,114,95,NA,0,7,TRUE,3,13.8,38
TA00586,2013-2014,114,100,NA,0,7,TRUE,3,13.6,34
TA00588,2013-2014,114,81,NA,0,3,TRUE,6,14,47
TA00588,2013-2014,114,81,NA,0,7,FALSE,5,14.7,46
TA00588,2013-2014,113,77,NA,0,2,TRUE,4,NA,51
TA00591,2013-2014,117,80,NA,0,4,TRUE,3,13.9,49
TA00591,2013-2014,117,76,NA,0,3,TRUE,5,13.6,55
TA00591,2013-2014,114,76,NA,0,6,TRUE,5,14.5,41
TA00594,2013-2014,113,93,NA,0,5,TRUE,3,13.9,18
TA00594,2013-2014,113,95,NA,0,5,TRUE,4,13.8,18
TA00594,2013-2014,111,94,NA,0,7,TRUE,3,13.6,16
TA00595,2013-2014,118,76,NA,0,4,TRUE,6,16,44
TA00595,2013-2014,117,71,NA,0,2,TRUE,4,15.3,44
TA00595,2013-2014,117,74,NA,0,5,TRUE,7,15.2,42
TA00596,2013-2014,118,102,NA,0,6,TRUE,3,16.7,38
TA00596,2013-2014,117,107,NA,0,4,TRUE,5,17.3,36
TA00596,2013-2014,116,96,NA,0,3,TRUE,4,16.7,33
TA00598,2013-2014,114,93,NA,0,3,TRUE,3,18.8,51
TA00598,2013-2014,112,98,NA,0,2,TRUE,4,17.9,45
TA00598,2013-2014,109,90,NA,0,1,TRUE,4,18,48
TA00599,2013-2014,117,95,NA,0,7,TRUE,3,16.2,40
TA00599,2013-2014,117,100,NA,0,7,TRUE,4,14.9,39
TA00599,2013-2014,116,100,NA,0,6,TRUE,4,16,52
TA00600,2013-2014,118,106,NA,0,2,TRUE,5,15.5,37
TA00600,2013-2014,117,103,NA,0,2,TRUE,4,15.4,31
TA00600,2013-2014,117,106,NA,0,5,TRUE,4,15.2,20
TA00627,2013-2014,118,80,NA,0,5,FALSE,2,13.8,45
TA00627,2013-2014,117,85,NA,0,5,TRUE,2,15.1,43
TA00627,2013-2014,117,82,NA,0,5,TRUE,2,13.5,43
TA00628,2013-2014,118,90,NA,0,4,TRUE,4,16,42
TA00628,2013-2014,118,92,NA,0,4,TRUE,4,15.9,49
TA00628,2013-2014,118,90,NA,0,7,TRUE,4,15.9,50
TA00629,2013-2014,112,83,NA,0,4,TRUE,3,13.8,51
TA00629,2013-2014,107,82,NA,0,2,TRUE,3,14.6,51
TA00629,2013-2014,107,77,NA,0,5,TRUE,4,13.7,50
TA00657,2013-2014,127,118,NA,0,5,TRUE,4,15.8,40
TA00657,2013-2014,126,120,NA,0,8,TRUE,4,15.2,36
TA00657,2013-2014,125,125,NA,0,3,TRUE,3,14.9,36
TA00658,2013-2014,131,130,NA,0,3,TRUE,5,16.6,20
TA00658,2013-2014,129,130,NA,0,3,TRUE,4,15.2,29
TA00658,2013-2014,128,136,NA,0,5,TRUE,3,15.3,26
TA00659,2013-2014,128,121,NA,0,7,TRUE,4,16,30
TA00659,2013-2014,127,111,NA,0,7,TRUE,3,14.9,24
TA00659,2013-2014,126,102,NA,0,6,FALSE,3,15.9,26
TA00660,2013-2014,127,123,NA,0,2,FALSE,3,17.6,26
TA00660,2013-2014,127,129,NA,0,3,TRUE,5,15,23
TA00660,2013-2014,126,129,NA,0,6,TRUE,3,16.6,20
TA00661,2013-2014,113,66,NA,0,4,TRUE,7,17.6,54
TA00661,2013-2014,112,61,NA,0,2,TRUE,6,17.5,56
TA00661,2013-2014,112,60,NA,0,5,TRUE,5,17.4,57
TA00662,2013-2014,114,89,NA,0,7,TRUE,3,13.7,42
TA00662,2013-2014,114,91,NA,0,6,TRUE,5,13.6,45
TA00662,2013-2014,113,84,NA,0,5,TRUE,4,13.4,48
TA00663,2013-2014,117,75,NA,0,6,FALSE,4,15.5,47
TA00663,2013-2014,117,73,NA,0,4,TRUE,7,15.7,44
TA00663,2013-2014,116,76,NA,0,7,FALSE,4,15.8,44
TA00664,2013-2014,119,74,NA,0,7,TRUE,3,15.6,39
TA00664,2013-2014,118,65,NA,0,5,TRUE,4,15.9,43
TA00664,2013-2014,118,80,NA,0,7,TRUE,5,15.5,34
TA00676,2013-2014,109,74,NA,0,4,TRUE,7,16.8,59
TA00676,2013-2014,107,73,NA,0,3,FALSE,5,17.3,54
TA00676,2013-2014,106,81,NA,0,4,TRUE,6,18,60
TA00679,2013-2014,118,75,NA,0,3,TRUE,3,16.7,56
TA00679,2013-2014,117,75,NA,0,3,TRUE,6,15,45
TA00679,2013-2014,117,78,NA,0,7,TRUE,5,16.3,48
TA00680,2013-2014,132,159,NA,0,4,TRUE,3,14.2,27
TA00680,2013-2014,132,152,NA,0,5,TRUE,4,15.6,27
TA00680,2013-2014,130,132,NA,0,4,TRUE,3,13.2,31
TA00681,2013-2014,113,68,NA,0,3,FALSE,4,16.5,57
TA00681,2013-2014,113,74,NA,0,3,TRUE,4,16,64
TA00681,2013-2014,112,76,NA,0,5,TRUE,4,15.6,58
TA00682,2013-2014,133,151,NA,0,5,TRUE,3,16.5,33
TA00682,2013-2014,132,140,NA,0,4,TRUE,3,16.1,32
TA00682,2013-2014,132,156,NA,0,5,TRUE,2,15.3,20
TA00684,2013-2014,131,130,NA,0,5,FALSE,4,16.2,33
TA00684,2013-2014,131,137,NA,0,5,FALSE,3,14.5,32
TA00684,2013-2014,130,130,NA,0,3,FALSE,3,16.4,40
TA00685,2013-2014,119,101,NA,0,6,TRUE,4,11.9,26
TA00685,2013-2014,118,102,NA,0,2,TRUE,7,12.3,29
TA00685,2013-2014,117,106,NA,0,5,TRUE,3,12.9,30
TA00686,2013-2014,133,137,NA,0,4,TRUE,4,17.3,43
TA00686,2013-2014,131,155,NA,0,7,TRUE,2,14.8,41
TA00686,2013-2014,131,145,NA,0,7,TRUE,5,14.7,39
TA00687,2013-2014,118,121,NA,0,3,TRUE,4,17.6,30
TA00687,2013-2014,118,109,NA,0,4,TRUE,4,17,26
TA00687,2013-2014,118,114,NA,0,4,TRUE,5,15.7,23
TA00688,2013-2014,130,122,NA,0,0,TRUE,4,16.4,17
TA00688,2013-2014,130,127,NA,0,0,TRUE,5,21.3,24
TA00688,2013-2014,128,140,NA,0,1,TRUE,4,15.8,20
TA00690,2013-2014,133,149,NA,0,5,TRUE,3,14.4,28
TA00690,2013-2014,133,149,NA,0,5,TRUE,3,16.6,28
TA00690,2013-2014,131,151,NA,0,3,TRUE,3,16.2,36
TA00692,2013-2014,128,148,NA,0,5,FALSE,3,14.4,36
TA00692,2013-2014,128,131,NA,0,7,FALSE,4,16.8,34
TA00692,2013-2014,127,140,NA,0,3,TRUE,2,18.1,39
TA00693,2013-2014,128,151,NA,0,2,TRUE,2,15.6,40
TA00693,2013-2014,128,156,NA,0,6,TRUE,3,15.9,44
TA00693,2013-2014,127,145,NA,0,3,TRUE,2,17,43
TA00696,2013-2014,117,73,NA,0,3,TRUE,5,15.7,45
TA00696,2013-2014,117,70,NA,0,6,FALSE,5,15.5,44
TA00696,2013-2014,116,73,NA,0,3,TRUE,5,15.5,45
TA00701,2013-2014,111,99,NA,0,6,TRUE,6,15.5,34
TA00701,2013-2014,108,104,NA,0,8,TRUE,5,15.7,36
TA00701,2013-2014,106,102,NA,0,6,TRUE,2,16.2,34
TA00702,2013-2014,110,101,NA,0,7,TRUE,4,17.1,37
TA00702,2013-2014,106,93,NA,0,7,TRUE,2,NA,31
TA00702,2013-2014,106,119,NA,0,7,TRUE,5,16.1,26
TA00705,2013-2014,118,116,NA,0,3,TRUE,3,15.1,24
TA00705,2013-2014,118,109,NA,0,6,TRUE,4,14.5,21
TA00705,2013-2014,117,112,NA,0,3,TRUE,4,15.7,27
TA00708,2013-2014,116,64,NA,0,6,TRUE,6,16.3,56
TA00708,2013-2014,114,63,NA,0,2,TRUE,5,15.1,54
TA00708,2013-2014,114,64,NA,0,4,TRUE,5,14.3,51
TA00715,2013-2014,114,87,NA,0,4,TRUE,4,15.8,44
TA00715,2013-2014,114,91,NA,0,4,TRUE,4,15.2,37
TA00715,2013-2014,114,88,NA,0,5,TRUE,5,14.6,38
TA00721,2013-2014,126,149,NA,0,3,TRUE,5,15.7,25
TA00721,2013-2014,125,135,NA,0,4,TRUE,4,15.7,25
TA00721,2013-2014,124,150,NA,0,4,TRUE,4,16.2,26
TA00722,2013-2014,125,77,NA,0,4,TRUE,4,15.8,29
TA00722,2013-2014,125,145,NA,0,3,TRUE,5,15.2,23
TA00722,2013-2014,125,140,NA,0,4,TRUE,5,15.6,19
TA00769,2013-2014,118,79,NA,0,5,TRUE,4,13.3,52
TA00769,2013-2014,117,81,NA,0,5,TRUE,4,13.8,54
TA00769,2013-2014,114,79,NA,0,7,TRUE,4,14.1,56
TA00777,2013-2014,117,80,NA,0,7,TRUE,3,14.1,23
TA00777,2013-2014,117,81,NA,0,7,TRUE,4,13,25
TA00777,2013-2014,116,79,NA,0,5,TRUE,3,13.6,31
TA00793,2013-2014,117,75,NA,0,4,TRUE,3,13.7,52
TA00793,2013-2014,114,76,NA,0,7,TRUE,4,13.7,48
TA00793,2013-2014,114,72,NA,0,5,TRUE,4,13.5,51
TA00794,2013-2014,118,78,NA,0,4,TRUE,3,14.3,60
TA00794,2013-2014,118,80,NA,0,6,TRUE,3,13.4,51
TA00794,2013-2014,117,75,NA,0,6,TRUE,4,13.7,50
TA00796,2013-2014,112,70,NA,0,2,TRUE,4,15.2,60
TA00796,2013-2014,112,79,NA,0,4,TRUE,3,NA,NA
TA00796,2013-2014,112,76,NA,0,4,TRUE,5,15.1,53
TA00816,2013-2014,118,73,NA,0,1,FALSE,3,12,49
TA00816,2013-2014,118,72,NA,0,1,FALSE,5,12.7,47
TA00816,2013-2014,118,73,NA,0,4,FALSE,5,13.5,50
TA00819,2013-2014,105,92,NA,0,9,FALSE,3,14.3,47
TA00819,2013-2014,105,91,NA,0,9,FALSE,5,14.9,42
TA00819,2013-2014,103,147,NA,0,9,TRUE,2,15.5,50
TA00820,2013-2014,132,144,NA,0,2,FALSE,2,14.3,36
TA00820,2013-2014,132,145,NA,0,2,TRUE,3,12.9,25
TA00820,2013-2014,132,143,NA,0,4,TRUE,3,14.4,28
TA00831,2013-2014,117,87,NA,0,4,TRUE,3,13.8,35
TA00831,2013-2014,116,86,NA,0,6,TRUE,4,13.2,31
TA00831,2013-2014,115,90,NA,0,6,TRUE,5,14.5,29
TA00881,2013-2014,129,145,NA,0,5,TRUE,3,13.6,42
TA00881,2013-2014,128,143,NA,0,7,FALSE,3,14.8,40
TA00881,2013-2014,126,133,NA,0,2,FALSE,2,NA,48
TA00882,2013-2014,128,137,NA,0,3,TRUE,5,14.5,36
TA00882,2013-2014,127,145,NA,0,5,TRUE,4,15.5,37
TA00882,2013-2014,125,138,NA,0,2,FALSE,1,15,43
TA00883,2013-2014,126,139,NA,0,6,FALSE,3,14.4,37
TA00883,2013-2014,125,144,NA,0,6,FALSE,4,14.7,42
TA00883,2013-2014,124,138,NA,0,3,FALSE,2,NA,NA
TA00884,2013-2014,127,135,NA,0,3,TRUE,3,15.8,36
TA00884,2013-2014,126,140,NA,0,5,TRUE,3,14.3,34
TA00884,2013-2014,125,133,NA,0,3,TRUE,2,14.1,41
TA00885,2013-2014,126,144,NA,0,4,TRUE,4,16.2,35
TA00885,2013-2014,126,150,NA,0,5,TRUE,5,16.3,28
TA00885,2013-2014,124,130,NA,0,2,FALSE,2,14.5,37
TA00886,2013-2014,128,136,NA,0,3,FALSE,3,13.8,35
TA00886,2013-2014,126,148,NA,0,6,TRUE,3,13.4,53
TA00886,2013-2014,125,136,NA,0,2,TRUE,2,13.5,34
TA00887,2013-2014,127,137,NA,0,2,FALSE,3,13.9,35
TA00887,2013-2014,126,141,NA,0,6,FALSE,3,15.4,30
TA00887,2013-2014,125,139,NA,0,2,FALSE,2,14.9,33
TA00888,2013-2014,128,143,NA,0,5,TRUE,2,15.9,35
TA00888,2013-2014,126,149,NA,0,7,TRUE,4,16,35
TA00888,2013-2014,125,140,NA,0,4,FALSE,3,17.2,43
TA00889,2013-2014,128,146,NA,0,7,TRUE,3,15.6,37
TA00889,2013-2014,127,146,NA,0,5,TRUE,5,17.2,40
TA00889,2013-2014,126,135,NA,0,3,FALSE,3,16,41
TA00890,2013-2014,128,119,NA,0,5,TRUE,3,16.7,35
TA00890,2013-2014,126,140,NA,0,3,TRUE,3,15.4,40
TA00890,2013-2014,126,144,NA,0,7,TRUE,4,NA,NA
TA00901,2013-2014,117,90,NA,0,5,TRUE,4,14.7,51
TA00901,2013-2014,116,99,NA,0,4,TRUE,3,14.9,42
TA00901,2013-2014,115,98,NA,0,7,TRUE,5,14.6,43
TA00904,2013-2014,128,142,NA,0,3,TRUE,4,13.5,21
TA00904,2013-2014,128,149,NA,0,6,TRUE,3,17.2,28
TA00904,2013-2014,126,146,NA,0,2,TRUE,1,15,28
TA00905,2013-2014,113,108,NA,0,5,TRUE,5,16.9,22
TA00905,2013-2014,112,105,NA,0,4,TRUE,4,NA,23
TA00905,2013-2014,112,110,NA,0,4,TRUE,4,17.9,21
TA00906,2013-2014,131,147,NA,0,5,TRUE,4,15.9,38
TA00906,2013-2014,130,145,NA,0,5,TRUE,3,15.9,34
TA00906,2013-2014,129,147,NA,0,4,TRUE,3,16.2,40
TA00909,2013-2014,128,127,NA,0,5,TRUE,3,17.6,25
TA00909,2013-2014,127,145,NA,0,3,TRUE,4,15.1,35
TA00909,2013-2014,127,140,NA,0,7,TRUE,4,14.3,27
TA00910,2013-2014,127,127,NA,0,5,TRUE,3,16.3,35
TA00910,2013-2014,126,133,NA,0,3,TRUE,3,15.4,35
TA00910,2013-2014,126,143,NA,0,5,TRUE,4,14.6,31
TA00946,2013-2014,113,108,NA,0,2,FALSE,3,14.8,42
TA00946,2013-2014,111,98,NA,0,4,TRUE,3,18,43
TA00946,2013-2014,107,108,NA,0,5,FALSE,5,17.1,42
TA00947,2013-2014,113,95,NA,0,8,TRUE,4,13.5,17
TA00947,2013-2014,110,103,NA,0,6,TRUE,3,15,22
TA00947,2013-2014,108,100,NA,0,7,TRUE,3,14.6,18
TA00948,2013-2014,114,112,NA,0,8,TRUE,4,14,25
TA00948,2013-2014,113,100,NA,0,8,TRUE,3,13.7,18
TA00948,2013-2014,113,115,NA,0,6,TRUE,3,14.6,25
TA00961,2013-2014,114,70,NA,0,5,TRUE,4,15,56
TA00961,2013-2014,114,72,NA,0,8,TRUE,6,14.2,59
TA00961,2013-2014,114,72,NA,0,7,FALSE,5,14.2,55
TA00964,2013-2014,118,65,NA,0,3,TRUE,5,15.2,58
TA00964,2013-2014,118,62,NA,0,5,TRUE,3,15.2,57
TA00964,2013-2014,118,63,NA,0,4,TRUE,5,15.5,53
TA00966,2013-2014,125,68,NA,0,3,TRUE,4,14.3,54
TA00966,2013-2014,121,71,NA,0,8,TRUE,6,15,54
TA00966,2013-2014,119,71,NA,0,6,TRUE,6,15.4,65
TA00970,2013-2014,118,107,NA,0,4,TRUE,4,15.6,33
TA00970,2013-2014,116,101,NA,0,7,FALSE,4,15.8,43
TA00970,2013-2014,114,110,NA,0,3,TRUE,4,15.8,40
TA00971,2013-2014,114,103,NA,0,2,FALSE,4,16.2,51
TA00971,2013-2014,112,99,NA,0,5,TRUE,4,15.9,42
TA00971,2013-2014,109,100,NA,0,4,TRUE,5,17.3,55
TA00978,2013-2014,118,78,NA,0,5,TRUE,4,14.7,50
TA00978,2013-2014,118,81,NA,0,5,TRUE,6,13.7,46
TA00978,2013-2014,118,77,NA,0,6,TRUE,5,14.5,52
TA01004,2013-2014,114,74,NA,0,6,TRUE,4,13.5,42
TA01004,2013-2014,114,67,NA,0,8,TRUE,2,13.1,42
TA01004,2013-2014,114,74,NA,0,9,TRUE,3,13.7,40
TA01025,2013-2014,125,151,NA,0,7,TRUE,4,16,20
TA01025,2013-2014,125,146,NA,0,5,TRUE,3,17.2,20
TA01025,2013-2014,124,133,NA,0,4,TRUE,3,16.6,23
TA01027,2013-2014,126,143,NA,0,5,TRUE,4,15.6,30
TA01027,2013-2014,126,133,NA,0,9,FALSE,4,13.4,28
TA01027,2013-2014,125,120,NA,0,4,FALSE,2,16.8,36
TA01028,2013-2014,131,114,NA,0,7,TRUE,3,18,33
TA01028,2013-2014,130,110,NA,0,4,FALSE,3,15,33
TA01028,2013-2014,129,135,NA,0,7,FALSE,3,16,29
TA01029,2013-2014,127,135,NA,0,4,TRUE,3,14.9,36
TA01029,2013-2014,127,145,NA,0,5,TRUE,3,17.9,35
TA01029,2013-2014,126,108,NA,0,3,FALSE,3,15,36
TA01030,2013-2014,129,120,NA,0,6,TRUE,4,17.7,37
TA01030,2013-2014,128,131,NA,0,7,FALSE,3,17.5,32
TA01030,2013-2014,126,112,NA,0,5,FALSE,3,15.2,33
TA01031,2013-2014,132,113,NA,0,8,TRUE,4,17.2,26
TA01031,2013-2014,130,119,NA,0,5,FALSE,3,14.9,31
TA01031,2013-2014,130,127,NA,0,8,TRUE,4,16,31
TA01032,2013-2014,129,140,NA,0,6,TRUE,5,16.8,46
TA01032,2013-2014,128,142,NA,0,7,TRUE,4,16.1,41
TA01032,2013-2014,127,132,NA,0,4,TRUE,3,13.9,39
TA01033,2013-2014,125,139,NA,0,6,TRUE,2,13.9,20
TA01033,2013-2014,124,135,NA,0,4,TRUE,3,13.5,23
TA01033,2013-2014,124,139,NA,0,7,TRUE,3,16.1,17
TA01034,2013-2014,125,125,NA,0,7,TRUE,2,16,19
TA01034,2013-2014,124,149,NA,0,7,TRUE,3,16,20
TA01034,2013-2014,120,142,NA,0,4,TRUE,3,14.1,20
TA01069,2013-2014,113,83,NA,0,3,TRUE,3,15.9,57
TA01069,2013-2014,112,89,NA,0,4,FALSE,5,15.7,48
TA01069,2013-2014,108,93,NA,0,5,FALSE,5,16.9,47
TA01070,2013-2014,112,86,NA,0,6,FALSE,4,16.4,60
TA01070,2013-2014,107,80,NA,0,3,FALSE,5,17.1,58
TA01070,2013-2014,107,84,NA,0,4,FALSE,4,15,52
TA01089,2013-2014,110,101,NA,0,7,TRUE,4,16.4,26
TA01089,2013-2014,108,116,NA,0,8,TRUE,3,16,26
TA01089,2013-2014,107,111,NA,0,8,TRUE,5,16.2,30
TA01134,2013-2014,130,144,NA,0,6,TRUE,4,12.9,19
TA01134,2013-2014,129,140,NA,0,4,TRUE,3,13.1,24
TA01134,2013-2014,129,150,NA,0,8,TRUE,3,12.7,20
TA01135,2013-2014,130,147,NA,0,3,TRUE,5,14.1,24
TA01135,2013-2014,129,151,NA,0,5,TRUE,4,14,25
TA01135,2013-2014,128,135,NA,0,3,TRUE,3,14.3,25
TA01136,2013-2014,126,150,NA,0,7,TRUE,4,13.1,23
TA01136,2013-2014,125,135,NA,0,4,TRUE,3,15.7,27
TA01136,2013-2014,125,130,NA,0,7,TRUE,4,16.1,23
TA01200,2013-2014,115,102,NA,0,8,TRUE,4,14,30
TA01200,2013-2014,114,100,NA,0,7,TRUE,2,14,34
TA01200,2013-2014,113,105,NA,0,7,TRUE,3,13.8,23
TA01201,2013-2014,114,92,NA,0,8,TRUE,2,15.3,32
TA01201,2013-2014,113,85,NA,0,6,TRUE,5,15.4,40
TA01201,2013-2014,112,93,NA,0,8,TRUE,5,14.5,32
TA01202,2013-2014,110,85,NA,0,9,TRUE,5,16.6,43
TA01202,2013-2014,109,91,NA,0,6,TRUE,5,16.4,39
TA01202,2013-2014,108,89,NA,0,8,TRUE,4,15.7,43
TA01220,2013-2014,114,117,NA,0,6,TRUE,3,15.1,39
TA01220,2013-2014,112,113,NA,0,7,TRUE,3,14.4,44
TA01220,2013-2014,112,117,NA,0,8,TRUE,5,NA,NA
TA01221,2013-2014,112,96,NA,0,8,FALSE,3,14.9,38
TA01221,2013-2014,110,107,NA,0,9,FALSE,5,14.4,37
TA01221,2013-2014,109,117,NA,0,7,TRUE,3,14.7,37
TA01241,2013-2014,119,86,NA,0,4,FALSE,4,13.1,45
TA01241,2013-2014,119,79,NA,0,6,TRUE,4,12.3,41
TA01241,2013-2014,118,85,NA,0,3,FALSE,3,13.4,49
TA01245,2013-2014,119,80,NA,0,4,TRUE,3,11.7,41
TA01245,2013-2014,118,78,NA,0,4,TRUE,4,12.4,44
TA01245,2013-2014,118,85,NA,0,7,TRUE,4,12.6,41
TA01248,2013-2014,114,76,NA,0,8,FALSE,4,13.6,53
TA01248,2013-2014,114,75,NA,0,8,FALSE,5,14.1,54
TA01248,2013-2014,113,70,NA,0,6,FALSE,4,13.2,50
TA01250,2013-2014,125,76,NA,0,5,FALSE,5,13.7,51
TA01250,2013-2014,119,78,NA,0,6,FALSE,5,14.7,50
TA01250,2013-2014,119,76,NA,0,5,FALSE,5,13.8,46
TA01251,2013-2014,109,71,NA,0,7,TRUE,4,13.1,45
TA01251,2013-2014,107,71,NA,0,7,FALSE,3,13.4,54
TA01251,2013-2014,107,69,NA,0,8,FALSE,4,12.9,50
TA01253,2013-2014,118,78,NA,0,7,FALSE,3,14,55
TA01253,2013-2014,118,75,NA,0,7,FALSE,3,13.7,60
TA01253,2013-2014,117,81,NA,0,6,FALSE,2,13.2,54
TA01301,2013-2014,119,84,NA,0,7,TRUE,3,12.5,37
TA01301,2013-2014,119,82,NA,0,9,TRUE,3,12.2,39
TA01301,2013-2014,118,84,NA,0,6,TRUE,4,12.2,41
TA01304,2013-2014,119,83,NA,0,5,FALSE,3,12.5,47
TA01304,2013-2014,118,78,NA,0,5,FALSE,3,11.4,42
TA01304,2013-2014,118,76,NA,0,5,FALSE,5,11.5,40
TA01319,2013-2014,118,81,NA,0,5,TRUE,4,12.4,47
TA01319,2013-2014,118,81,NA,0,6,FALSE,5,13.5,21
TA01319,2013-2014,117,86,NA,0,5,TRUE,5,12.9,49
TA00001,2014-2015,120,83,NA,NA,NA,NA,NA,NA,NA
TA00001,2014-2015,119,85,NA,NA,NA,NA,NA,NA,NA
TA00001,2014-2015,119,87,NA,NA,NA,NA,NA,NA,NA
TA00001,2014-2015,118,87,NA,NA,NA,NA,NA,NA,NA
TA00002,2014-2015,120,85,NA,NA,NA,NA,NA,NA,NA
TA00002,2014-2015,120,82,NA,NA,NA,NA,NA,NA,NA
TA00002,2014-2015,120,84,NA,NA,NA,NA,NA,NA,NA
TA00003,2014-2015,118,82,NA,NA,NA,NA,NA,NA,NA
TA00004,2014-2015,117,88,NA,NA,NA,NA,NA,NA,NA
TA00005,2014-2015,117,115,NA,NA,NA,NA,NA,NA,NA
TA00005,2014-2015,116,121,NA,NA,NA,NA,NA,NA,NA
TA00005,2014-2015,116,118,NA,NA,NA,NA,NA,NA,NA
TA00005,2014-2015,116,113,NA,NA,NA,NA,NA,NA,NA
TA00006,2014-2015,123,90,NA,NA,NA,NA,NA,NA,NA
TA00006,2014-2015,122,92,NA,NA,NA,NA,NA,NA,NA
TA00006,2014-2015,122,101,NA,NA,NA,NA,NA,NA,NA
TA00006,2014-2015,121,96,NA,NA,NA,NA,NA,NA,NA
TA00007,2014-2015,118,138,NA,NA,NA,NA,NA,NA,NA
TA00008,2014-2015,131,96,NA,NA,NA,NA,NA,NA,NA
TA00009,2014-2015,129,85,NA,NA,NA,NA,NA,NA,NA
TA00010,2014-2015,123,77,NA,NA,NA,NA,NA,NA,NA
TA00011,2014-2015,124,73,NA,NA,NA,NA,NA,NA,NA
TA00012,2014-2015,119,76,NA,NA,NA,NA,NA,NA,NA
TA00012,2014-2015,118,76,NA,NA,NA,NA,NA,NA,NA
TA00012,2014-2015,118,73,NA,NA,NA,NA,NA,NA,NA
TA00012,2014-2015,117,75,NA,NA,NA,NA,NA,NA,NA
TA00013,2014-2015,124,70,NA,NA,NA,NA,NA,NA,NA
TA00014,2014-2015,127,74,NA,NA,NA,NA,NA,NA,NA
TA00015,2014-2015,113,65,NA,NA,NA,NA,NA,NA,NA
TA00016,2014-2015,125,96,NA,NA,NA,NA,NA,NA,NA
TA00017,2014-2015,117,113,NA,NA,NA,NA,NA,NA,NA
TA00018,2014-2015,123,155,NA,NA,NA,NA,NA,NA,NA
TA00019,2014-2015,116,87,NA,NA,NA,NA,NA,NA,NA
TA00020,2014-2015,117,104,NA,NA,NA,NA,NA,NA,NA
TA00021,2014-2015,134,117,NA,NA,NA,NA,NA,NA,NA
TA00022,2014-2015,119,79,NA,NA,NA,NA,NA,NA,NA
TA00023,2014-2015,114,134,NA,NA,NA,NA,NA,NA,NA
TA00024,2014-2015,114,125,NA,NA,NA,NA,NA,NA,NA
TA00025,2014-2015,116,116,NA,NA,NA,NA,NA,NA,NA
TA00026,2014-2015,127,128,NA,NA,NA,NA,NA,NA,NA
TA00027,2014-2015,119,121,NA,NA,NA,NA,NA,NA,NA
TA00028,2014-2015,117,111,NA,NA,NA,NA,NA,NA,NA
TA00028,2014-2015,116,113,NA,NA,NA,NA,NA,NA,NA
TA00028,2014-2015,116,111,NA,NA,NA,NA,NA,NA,NA
TA00028,2014-2015,115,110,NA,NA,NA,NA,NA,NA,NA
TA00029,2014-2015,119,110,NA,NA,NA,NA,NA,NA,NA
TA00029,2014-2015,119,116,NA,NA,NA,NA,NA,NA,NA
TA00029,2014-2015,119,108,NA,NA,NA,NA,NA,NA,NA
TA00029,2014-2015,118,120,NA,NA,NA,NA,NA,NA,NA
TA00030,2014-2015,117,116,NA,NA,NA,NA,NA,NA,NA
TA00030,2014-2015,116,115,NA,NA,NA,NA,NA,NA,NA
TA00030,2014-2015,116,111,NA,NA,NA,NA,NA,NA,NA
TA00030,2014-2015,116,113,NA,NA,NA,NA,NA,NA,NA
TA00031,2014-2015,117,112,NA,NA,NA,NA,NA,NA,NA
