accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
IG 43099,AW_20727,NA,148,NA,94,CEM2103,NA,2020-2021
IG 43100,AW_23595,NA,149,NA,110,CEM2103,NA,2020-2021
IG 43101,AW_15166,NA,148,NA,110,CEM2103,NA,2020-2021
IG 43103,AW_34950,NA,146,NA,121,CEM2103,NA,2020-2021
IG 43104,AW_20728,NA,148,NA,108,CEM2103,NA,2020-2021
IG 43110,AW_20729,NA,145,NA,100,CEM2103,NA,2020-2021
IG 43111,AW_15167,NA,148,NA,97,CEM2103,NA,2020-2021
IG 43120,AW_17944,NA,139,NA,126,CEM2103,NA,2020-2021
IG 43126,AW_34954,NA,138,NA,113,CEM2103,NA,2020-2021
IG 43142,AW_20732,NA,144,NA,97,CEM2103,NA,2020-2021
IG 43145,AW_20735,NA,138,NA,100,CEM2103,NA,2020-2021
IG 43146,AW_32206,NA,139,NA,95,CEM2103,NA,2020-2021
IG 43157,AW_17947,NA,137,NA,134,CEM2103,NA,2020-2021
IG 43169,AW_15174,NA,136,NA,110,CEM2103,NA,2020-2021
IG 43174,AW_34959,NA,132,NA,110,CEM2103,NA,2020-2021
IG 43191,AW_26433,NA,139,NA,116,CEM2103,NA,2020-2021
IG 43192,AW_34960,NA,130,NA,107,CEM2103,NA,2020-2021
IG 43198,AW_20740,NA,112,NA,127,CEM2103,NA,2020-2021
IG 43200,AW_32208,NA,135,NA,110,CEM2103,NA,2020-2021
IG 43201,AW_15178,NA,139,NA,127,CEM2103,NA,2020-2021
IG 43203,AW_20741,NA,111,NA,83,CEM2103,NA,2020-2021
IG 43204,AW_17956,NA,146,NA,107,CEM2103,NA,2020-2021
IG 43205,AW_26435,NA,144,NA,104,CEM2103,NA,2020-2021
IG 43209,AW_29254,NA,137,NA,116,CEM2103,NA,2020-2021
IG 43212,AW_20744,NA,135,NA,111,CEM2103,NA,2020-2021
IG 43217,AW_20747,NA,132,NA,123,CEM2103,NA,2020-2021
IG 43219,AW_23610,NA,145,NA,120,CEM2103,NA,2020-2021
IG 43222,AW_15181,NA,138,NA,115,CEM2103,NA,2020-2021
IG 43223,AW_29255,NA,139,NA,120,CEM2103,NA,2020-2021
IG 43227,AW_20748,NA,145,NA,110,CEM2103,NA,2020-2021
IG 43251,AW_26441,NA,123,NA,128,CEM2103,NA,2020-2021
IG 43255,AW_32138,NA,114,NA,130,CEM2103,NA,2020-2021
IG 43258,AW_17866,NA,111,NA,98,CEM2103,NA,2020-2021
IG 43260,AW_17867,NA,122,NA,110,CEM2103,NA,2020-2021
IG 43280,AW_34886,NA,107,NA,111,CEM2101_a,NA,2020-2021
IG 43287,AW_29171,NA,110,NA,98,CEM2103,NA,2020-2021
IG 43297,AW_32144,NA,109,NA,130,CEM2103,NA,2020-2021
IG 43309,AW_17872,NA,112,NA,115,CEM2103,NA,2020-2021
IG 43314,AW_15085,NA,112,NA,90,CEM2103,NA,2020-2021
IG 43319,AW_23526,NA,111,NA,100,CEM2103,NA,2020-2021
IG 43321,AW_32147,NA,112,NA,130,CEM2103,NA,2020-2021
IG 43325,AW_15086,NA,108,NA,102,CEM2103,NA,2020-2021
IG 43332,AW_34895,NA,115,NA,116,CEM2103,NA,2020-2021
IG 43333,AW_29174,NA,110,NA,86,CEM2103,NA,2020-2021
IG 43334,AW_34896,NA,120,NA,96,CEM2103,NA,2020-2021
IG 43339,AW_20678,NA,119,NA,94,CEM2103,NA,2020-2021
IG 43351,AW_34898,NA,135,NA,112,CEM2103,NA,2020-2021
IG 43380,AW_29179,NA,135,NA,96,CEM2103,NA,2020-2021
IG 43390,AW_15088,NA,136,NA,106,CEM2103,NA,2020-2021
IG 43806,AW_17883,NA,154,NA,106,CEM2103,NA,2020-2021
IG 43813,AW_26358,NA,162,NA,112,CEM2103,NA,2020-2021
IG 43814,AW_26359,NA,153,NA,110,CEM2103,NA,2020-2021
IG 43820,AW_23536,NA,114,NA,123,CEM2103,NA,2020-2021
IG 44196,AW_15093,NA,111,NA,116,CEM2103,NA,2020-2021
IG 44205,AW_32153,NA,131,NA,113,CEM2103,NA,2020-2021
IG 44210,AW_23541,NA,137,NA,122,CEM2103,NA,2020-2021
IG 44216,AW_32155,NA,111,NA,116,CEM2103,NA,2020-2021
IG 44217,AW_32156,NA,112,NA,120,CEM2103,NA,2020-2021
IG 44222,AW_34902,NA,137,NA,117,CEM2103,NA,2020-2021
IG 44225,AW_34903,NA,110,NA,90,CEM2103,NA,2020-2021
IG 44226,AW_26366,NA,122,NA,116,CEM2103,NA,2020-2021
IG 44228,AW_17887,NA,109,NA,93,CEM2103,NA,2020-2021
IG 44230,AW_15100,NA,123,NA,103,CEM2103,NA,2020-2021
IG 44233,AW_23545,NA,121,NA,88,CEM2103,NA,2020-2021
IG 44236,AW_29188,NA,111,NA,86,CEM2103,NA,2020-2021
IG 44241,AW_20687,NA,110,NA,110,CEM2103,NA,2020-2021
IG 44246,AW_26368,NA,119,NA,87,CEM2103,NA,2020-2021
IG 44247,AW_17889,NA,119,NA,84,CEM2103,NA,2020-2021
IG 44254,AW_34906,NA,120,NA,120,CEM2103,NA,2020-2021
IG 44277,AW_29194,NA,137,NA,103,CEM2103,NA,2020-2021
IG 44289,AW_32167,NA,115,NA,96,CEM2103,NA,2020-2021
IG 44293,AW_15111,NA,108,NA,114,CEM2103,NA,2020-2021
IG 44294,AW_26373,NA,123,NA,117,CEM2103,NA,2020-2021
IG 44295,AW_20691,NA,123,NA,106,CEM2103,NA,2020-2021
IG 44296,AW_32168,NA,110,NA,97,CEM2103,NA,2020-2021
IG 44520,AW_32169,NA,146,NA,120,CEM2103,NA,2020-2021
IG 44533,AW_29198,NA,132,NA,124,CEM2103,NA,2020-2021
IG 44540,AW_17895,NA,108,NA,95,CEM2103,NA,2020-2021
IG 44546,AW_23555,NA,110,NA,100,CEM2103,NA,2020-2021
IG 44704,AW_26382,NA,137,NA,104,CEM2103,NA,2020-2021
IG 76299,AW_34918,NA,135,NA,120,CEM2103,NA,2020-2021
IG 76300,AW_17903,NA,130,NA,83,CEM2101_a,NA,2020-2021
IG 76302,AW_23561,NA,129,NA,82,CEM2101_a,NA,2020-2021
IG 76305,AW_20698,NA,135,NA,79,CEM2101_a,NA,2020-2021
IG 76306,AW_29203,NA,129,NA,98,CEM2101_a,NA,2020-2021
IG 76314,AW_29324,NA,125,NA,97,CEM2101_a,NA,2020-2021
IG 76319,AW_18010,NA,128,NA,98,CEM2101_a,NA,2020-2021
IG 76346,AW_35016,NA,128,NA,90,CEM2101_a,NA,2020-2021
IG 76347,AW_18012,NA,130,NA,92,CEM2101_a,NA,2020-2021
IG 76350,AW_26500,NA,131,NA,92,CEM2101_a,NA,2020-2021
IG 76351,AW_35017,NA,132,NA,108,CEM2101_a,NA,2020-2021
IG 76352,AW_26501,NA,129,NA,91,CEM2101_a,NA,2020-2021
IG 76356,AW_35019,NA,131,NA,92,CEM2101_a,NA,2020-2021
IG 76360,AW_32256,NA,137,NA,96,CEM2101_a,NA,2020-2021
IG 76363,AW_35022,NA,137,NA,110,CEM2103,NA,2020-2021
IG 76367,AW_29329,NA,137,NA,105,CEM2101_a,NA,2020-2021
IG 76368,AW_32258,NA,132,NA,110,CEM2101_a,NA,2020-2021
IG 76376,AW_26504,NA,131,NA,108,CEM2101_a,NA,2020-2021
IG 76378,AW_15228,NA,132,NA,103,CEM2101_a,NA,2020-2021
IG 76380,AW_35023,NA,133,NA,96,CEM2101_a,NA,2020-2021
IG 76384,AW_26505,NA,120,NA,100,CEM2103,NA,2020-2021
IG 76391,AW_35025,NA,130,NA,116,CEM2101_a,NA,2020-2021
IG 76394,AW_32264,NA,132,NA,97,CEM2101_a,NA,2020-2021
IG 76398,AW_20801,NA,128,NA,92,CEM2101_a,NA,2020-2021
IG 76400,AW_29333,NA,132,NA,86,CEM2101_a,NA,2020-2021
IG 76401,AW_18015,NA,133,NA,89,CEM2101_a,NA,2020-2021
IG 76402,AW_26508,NA,131,NA,87,CEM2101_a,NA,2020-2021
IG 76403,AW_18016,NA,129,NA,98,CEM2101_a,NA,2020-2021
IG 76406,AW_18017,NA,123,NA,112,CEM2101_a,NA,2020-2021
IG 76407,AW_29334,NA,128,NA,109,CEM2101_a,NA,2020-2021
IG 76409,AW_15231,NA,131,NA,94,CEM2101_a,NA,2020-2021
IG 76413,AW_15232,NA,131,NA,111,CEM2101_a,NA,2020-2021
IG 76418,AW_26512,NA,129,NA,96,CEM2101_a,NA,2020-2021
IG 76419,AW_32268,NA,129,NA,105,CEM2101_a,NA,2020-2021
IG 76425,AW_15233,NA,129,NA,97,CEM2101_a,NA,2020-2021
IG 76429,AW_26515,NA,130,NA,95,CEM2101_a,NA,2020-2021
IG 76435,AW_35029,NA,131,NA,105,CEM2101_a,NA,2020-2021
IG 76440,AW_26517,NA,132,NA,101,CEM2101_a,NA,2020-2021
IG 76441,AW_23677,NA,132,NA,112,CEM2101_a,NA,2020-2021
IG 76449,AW_26519,NA,124,NA,105,CEM2101_a,NA,2020-2021
IG 76454,AW_23680,NA,130,NA,104,CEM2101_a,NA,2020-2021
IG 76455,AW_32270,NA,128,NA,102,CEM2101_a,NA,2020-2021
IG 76458,AW_29341,NA,130,NA,103,CEM2101_a,NA,2020-2021
IG 76460,AW_29342,NA,131,NA,100,CEM2101_a,NA,2020-2021
IG 76462,AW_26521,NA,130,NA,109,CEM2101_a,NA,2020-2021
IG 76472,AW_23681,NA,129,NA,98,CEM2101_a,NA,2020-2021
IG 76473,AW_32271,NA,128,NA,104,CEM2101_a,NA,2020-2021
IG 76474,AW_15240,NA,129,NA,94,CEM2101_a,NA,2020-2021
IG 76476,AW_29345,NA,129,NA,91,CEM2101_a,NA,2020-2021
IG 76478,AW_23682,NA,130,NA,97,CEM2101_a,NA,2020-2021
IG 76479,AW_29347,NA,130,NA,103,CEM2101_a,NA,2020-2021
IG 76488,AW_29349,NA,132,NA,96,CEM2101_a,NA,2020-2021
IG 76489,AW_15243,NA,130,NA,90,CEM2101_a,NA,2020-2021
IG 76494,AW_23683,NA,131,NA,89,CEM2101_a,NA,2020-2021
IG 76501,AW_26523,NA,128,NA,100,CEM2101_a,NA,2020-2021
IG 76503,AW_26524,NA,132,NA,101,CEM2101_a,NA,2020-2021
IG 76504,AW_26525,NA,131,NA,89,CEM2101_a,NA,2020-2021
IG 76505,AW_23685,NA,134,NA,91,CEM2101_a,NA,2020-2021
IG 76506,AW_29355,NA,131,NA,90,CEM2101_a,NA,2020-2021
IG 76511,AW_32273,NA,130,NA,98,CEM2101_a,NA,2020-2021
IG 76517,AW_32274,NA,131,NA,99,CEM2101_a,NA,2020-2021
IG 76518,AW_20812,NA,129,NA,92,CEM2101_a,NA,2020-2021
IG 76523,AW_15244,NA,131,NA,91,CEM2101_a,NA,2020-2021
IG 76525,AW_23687,NA,129,NA,92,CEM2101_a,NA,2020-2021
IG 76526,AW_32276,NA,130,NA,90,CEM2101_a,NA,2020-2021
IG 76528,AW_18030,NA,130,NA,102,CEM2101_a,NA,2020-2021
IG 76539,AW_18031,NA,131,NA,92,CEM2101_a,NA,2020-2021
IG 76545,AW_23689,NA,128,NA,110,CEM2101_a,NA,2020-2021
IG 76548,AW_35041,NA,132,NA,89,CEM2101_a,NA,2020-2021
IG 76559,AW_32283,NA,129,NA,102,CEM2101_a,NA,2020-2021
IG 76560,AW_15249,NA,130,NA,104,CEM2101_a,NA,2020-2021
IG 76571,AW_23692,NA,130,NA,87,CEM2101_a,NA,2020-2021
IG 76577,AW_35049,NA,130,NA,100,CEM2101_a,NA,2020-2021
IG 76579,AW_29367,NA,131,NA,94,CEM2101_a,NA,2020-2021
IG 76580,AW_23693,NA,128,NA,100,CEM2101_a,NA,2020-2021
IG 76581,AW_35050,NA,130,NA,95,CEM2101_a,NA,2020-2021
IG 76582,AW_32285,NA,131,NA,90,CEM2101_a,NA,2020-2021
IG 76583,AW_29368,NA,125,NA,96,CEM2101_a,NA,2020-2021
IG 76585,AW_15251,NA,126,NA,95,CEM2101_a,NA,2020-2021
IG 76586,AW_23694,NA,129,NA,92,CEM2101_a,NA,2020-2021
IG 76589,AW_23695,NA,124,NA,80,CEM2101_a,NA,2020-2021
IG 76593,AW_20819,NA,129,NA,84,CEM2101_a,NA,2020-2021
IG 76594,AW_20820,NA,128,NA,81,CEM2101_a,NA,2020-2021
IG 76605,AW_20824,NA,122,NA,86,CEM2101_a,NA,2020-2021
IG 76607,AW_29370,NA,123,NA,89,CEM2101_a,NA,2020-2021
IG 76615,AW_23699,NA,129,NA,77,CEM2101_a,NA,2020-2021
IG 76623,AW_23702,NA,124,NA,85,CEM2101_a,NA,2020-2021
IG 76630,AW_29374,NA,126,NA,101,CEM2101_a,NA,2020-2021
IG 76635,AW_20829,NA,128,NA,84,CEM2101_a,NA,2020-2021
IG 76636,AW_20830,NA,132,NA,92,CEM2101_a,NA,2020-2021
IG 76678,AW_20836,NA,137,NA,124,CEM2103,NA,2020-2021
IG 76683,AW_20838,NA,137,NA,132,CEM2103,NA,2020-2021
IG 76685,AW_35061,NA,136,NA,112,CEM2103,NA,2020-2021
IG 76686,AW_26541,NA,138,NA,114,CEM2103,NA,2020-2021
IG 76688,AW_15265,NA,136,NA,142,CEM2103,NA,2020-2021
IG 76693,AW_20839,NA,135,NA,120,CEM2103,NA,2020-2021
IG 76722,AW_23714,NA,124,NA,99,CEM2101_a,NA,2020-2021
IG 76723,AW_15270,NA,130,NA,97,CEM2101_a,NA,2020-2021
IG 76726,AW_23715,NA,130,NA,100,CEM2101_a,NA,2020-2021
IG 76737,AW_34969,NA,130,NA,90,CEM2101_a,NA,2020-2021
IG 76739,AW_32214,NA,129,NA,102,CEM2101_a,NA,2020-2021
IG 76753,AW_17965,NA,124,NA,88,CEM2101_a,NA,2020-2021
IG 76764,AW_32217,NA,129,NA,87,CEM2101_a,NA,2020-2021
IG 76772,AW_32219,NA,130,NA,95,CEM2101_a,NA,2020-2021
IG 76773,AW_29266,NA,131,NA,88,CEM2101_a,NA,2020-2021
IG 76777,AW_20757,NA,129,NA,92,CEM2101_a,NA,2020-2021
IG 76779,AW_32220,NA,131,NA,100,CEM2101_a,NA,2020-2021
IG 76780,AW_29267,NA,130,NA,98,CEM2101_a,NA,2020-2021
IG 76781,AW_20758,NA,128,NA,99,CEM2101_a,NA,2020-2021
IG 76782,AW_17967,NA,132,NA,93,CEM2101_a,NA,2020-2021
IG 76783,AW_26446,NA,131,NA,116,CEM2101_a,NA,2020-2021
IG 76787,AW_23619,NA,130,NA,96,CEM2101_a,NA,2020-2021
IG 76788,AW_32221,NA,131,NA,90,CEM2101_a,NA,2020-2021
IG 76789,AW_23620,NA,130,NA,103,CEM2101_a,NA,2020-2021
IG 76798,AW_32223,NA,130,NA,92,CEM2101_a,NA,2020-2021
IG 76800,AW_29271,NA,131,NA,91,CEM2101_a,NA,2020-2021
IG 76801,AW_20760,NA,131,NA,85,CEM2101_a,NA,2020-2021
IG 76804,AW_20761,NA,139,NA,120,CEM2103,NA,2020-2021
IG 76805,AW_32224,NA,135,NA,134,CEM2103,NA,2020-2021
IG 76807,AW_32225,NA,136,NA,130,CEM2103,NA,2020-2021
IG 76814,AW_20764,NA,136,NA,132,CEM2103,NA,2020-2021
IG 76815,AW_29273,NA,136,NA,130,CEM2103,NA,2020-2021
IG 76816,AW_26453,NA,129,NA,117,CEM2103,NA,2020-2021
IG 76817,AW_15189,NA,137,NA,140,CEM2103,NA,2020-2021
IG 76818,AW_17970,NA,136,NA,120,CEM2103,NA,2020-2021
IG 76819,AW_15190,NA,136,NA,123,CEM2103,NA,2020-2021
IG 76821,AW_17971,NA,136,NA,134,CEM2103,NA,2020-2021
IG 76826,AW_34977,NA,129,NA,120,CEM2103,NA,2020-2021
IG 76827,AW_26454,NA,135,NA,130,CEM2103,NA,2020-2021
IG 76839,AW_23625,NA,119,NA,72,CEM2101_a,NA,2020-2021
IG 76840,AW_23626,NA,122,NA,104,CEM2101_a,NA,2020-2021
IG 76854,AW_20767,NA,124,NA,96,CEM2101_a,NA,2020-2021
IG 76864,AW_26458,NA,123,NA,93,CEM2101_a,NA,2020-2021
IG 76884,AW_20769,NA,128,NA,117,CEM2103,NA,2020-2021
IG 76889,AW_23631,NA,128,NA,108,CEM2101_a,NA,2020-2021
IG 76892,AW_17977,NA,122,NA,102,CEM2101_a,NA,2020-2021
IG 76896,AW_15199,NA,126,NA,94,CEM2101_a,NA,2020-2021
IG 76898,AW_34983,NA,130,NA,95,CEM2101_a,NA,2020-2021
IG 76902,AW_23632,NA,128,NA,107,CEM2101_a,NA,2020-2021
IG 76928,AW_20776,NA,122,NA,98,CEM2101_a,NA,2020-2021
IG 76933,AW_17982,NA,127,NA,113,CEM2101_a,NA,2020-2021
IG 76934,AW_34987,NA,129,NA,91,CEM2101_a,NA,2020-2021
IG 76940,AW_17983,NA,129,NA,100,CEM2101_a,NA,2020-2021
IG 76941,AW_29286,NA,129,NA,103,CEM2101_a,NA,2020-2021
IG 76943,AW_29287,NA,129,NA,93,CEM2101_a,NA,2020-2021
IG 76945,AW_26471,NA,128,NA,102,CEM2101_a,NA,2020-2021
IG 76948,AW_15204,NA,122,NA,87,CEM2103,NA,2020-2021
IG 76949,AW_23639,NA,130,NA,100,CEM2101_a,NA,2020-2021
IG 76955,AW_23641,NA,129,NA,94,CEM2101_a,NA,2020-2021
IG 76957,AW_29291,NA,130,NA,100,CEM2101_a,NA,2020-2021
IG 76963,AW_17985,NA,128,NA,102,CEM2101_a,NA,2020-2021
IG 76966,AW_15206,NA,130,NA,105,CEM2101_a,NA,2020-2021
IG 76967,AW_23645,NA,121,NA,107,CEM2103,NA,2020-2021
IG 76969,AW_15207,NA,129,NA,109,CEM2101_a,NA,2020-2021
IG 76971,AW_26475,NA,128,NA,106,CEM2101_a,NA,2020-2021
IG 76972,AW_29292,NA,120,NA,72,CEM2103,NA,2020-2021
IG 76973,AW_32237,NA,118,NA,100,CEM2103,NA,2020-2021
IG 76977,AW_26477,NA,130,NA,99,CEM2101_a,NA,2020-2021
IG 76978,AW_17986,NA,121,NA,85,CEM2103,NA,2020-2021
IG 76980,AW_23649,NA,130,NA,93,CEM2101_a,NA,2020-2021
IG 76981,AW_15208,NA,130,NA,94,CEM2101_a,NA,2020-2021
IG 76982,AW_26478,NA,128,NA,100,CEM2101_a,NA,2020-2021
IG 76983,AW_29294,NA,132,NA,93,CEM2101_a,NA,2020-2021
IG 76990,AW_32238,NA,130,NA,92,CEM2101_a,NA,2020-2021
IG 77000,AW_34994,NA,129,NA,95,CEM2101_a,NA,2020-2021
IG 77001,AW_17989,NA,129,NA,115,CEM2101_a,NA,2020-2021
IG 77004,AW_23650,NA,130,NA,110,CEM2101_a,NA,2020-2021
IG 77005,AW_17991,NA,132,NA,115,CEM2101_a,NA,2020-2021
IG 77007,AW_23651,NA,121,NA,100,CEM2101_a,NA,2020-2021
IG 77011,AW_29300,NA,129,NA,101,CEM2101_a,NA,2020-2021
IG 77014,AW_23652,NA,126,NA,100,CEM2101_a,NA,2020-2021
IG 77015,AW_32241,NA,125,NA,91,CEM2101_a,NA,2020-2021
IG 77016,AW_17992,NA,134,NA,86,CEM2101_a,NA,2020-2021
IG 77017,AW_29301,NA,122,NA,97,CEM2101_a,NA,2020-2021
IG 77019,AW_23654,NA,118,NA,95,CEM2101_a,NA,2020-2021
IG 77022,AW_17994,NA,144,NA,138,CEM2101_a,NA,2020-2021
IG 77026,AW_34996,NA,120,NA,90,CEM2101_a,NA,2020-2021
IG 77028,AW_32242,NA,122,NA,98,CEM2101_a,NA,2020-2021
IG 77029,AW_23658,NA,123,NA,97,CEM2101_a,NA,2020-2021
IG 77031,AW_15212,NA,121,NA,100,CEM2101_a,NA,2020-2021
IG 77037,AW_26483,NA,119,NA,100,CEM2101_a,NA,2020-2021
IG 77041,AW_32244,NA,122,NA,100,CEM2101_a,NA,2020-2021
IG 77043,AW_34998,NA,123,NA,93,CEM2101_a,NA,2020-2021
IG 77052,AW_34999,NA,125,NA,100,CEM2101_a,NA,2020-2021
IG 77062,AW_26487,NA,124,NA,88,CEM2101_a,NA,2020-2021
IG 77066,AW_29307,NA,122,NA,84,CEM2101_a,NA,2020-2021
IG 77073,AW_29309,NA,123,NA,88,CEM2101_a,NA,2020-2021
IG 77088,AW_32248,NA,120,NA,94,CEM2101_a,NA,2020-2021
IG 77096,AW_20791,NA,122,NA,95,CEM2101_a,NA,2020-2021
IG 77098,AW_20793,NA,119,NA,108,CEM2101_a,NA,2020-2021
IG 77106,AW_29315,NA,124,NA,96,CEM2101_a,NA,2020-2021
IG 77107,AW_20794,NA,121,NA,100,CEM2101_a,NA,2020-2021
IG 77119,AW_32250,NA,120,NA,92,CEM2101_a,NA,2020-2021
IG 77121,AW_15220,NA,120,NA,88,CEM2101_a,NA,2020-2021
IG 77123,AW_35009,NA,119,NA,97,CEM2101_a,NA,2020-2021
IG 77127,AW_35010,NA,123,NA,105,CEM2101_a,NA,2020-2021
IG 77130,AW_18007,NA,122,NA,99,CEM2101_a,NA,2020-2021
IG 77134,AW_18008,NA,124,NA,119,CEM2101_a,NA,2020-2021
IG 77138,AW_18009,NA,131,NA,85,CEM2101_a,NA,2020-2021
IG 77141,AW_35012,NA,119,NA,84,CEM2101_a,NA,2020-2021
IG 77144,AW_35013,NA,122,NA,83,CEM2101_a,NA,2020-2021
IG 77148,AW_18089,NA,122,NA,81,CEM2101_a,NA,2020-2021
IG 77150,AW_32319,NA,121,NA,89,CEM2101_a,NA,2020-2021
IG 77153,AW_18092,NA,121,NA,87,CEM2101_a,NA,2020-2021
IG 77155,AW_29429,NA,119,NA,84,CEM2101_a,NA,2020-2021
IG 77173,AW_18095,NA,120,NA,90,CEM2101_a,NA,2020-2021
IG 77186,AW_29437,NA,122,NA,97,CEM2101_a,NA,2020-2021
IG 77187,AW_35109,NA,121,NA,96,CEM2101_a,NA,2020-2021
IG 77192,AW_29438,NA,122,NA,98,CEM2101_a,NA,2020-2021
IG 77195,AW_15319,NA,124,NA,98,CEM2101_a,NA,2020-2021
IG 77199,AW_29439,NA,122,NA,96,CEM2101_a,NA,2020-2021
IG 77200,AW_35112,NA,138,NA,125,CEM2103,NA,2020-2021
IG 77202,AW_15321,NA,135,NA,142,CEM2103,NA,2020-2021
IG 77203,AW_35113,NA,137,NA,117,CEM2103,NA,2020-2021
IG 77204,AW_29440,NA,135,NA,130,CEM2103,NA,2020-2021
IG 77206,AW_23758,NA,136,NA,136,CEM2103,NA,2020-2021
IG 77208,AW_23759,NA,135,NA,121,CEM2103,NA,2020-2021
IG 77211,AW_15322,NA,135,NA,120,CEM2103,NA,2020-2021
IG 77219,AW_18100,NA,136,NA,124,CEM2103,NA,2020-2021
IG 77222,AW_15324,NA,137,NA,123,CEM2103,NA,2020-2021
IG 77223,AW_26599,NA,131,NA,130,CEM2103,NA,2020-2021
IG 77225,AW_15325,NA,132,NA,130,CEM2103,NA,2020-2021
IG 77227,AW_20889,NA,137,NA,132,CEM2103,NA,2020-2021
IG 77233,AW_20893,NA,135,NA,126,CEM2103,NA,2020-2021
IG 77236,AW_26601,NA,134,NA,124,CEM2103,NA,2020-2021
IG 77237,AW_15326,NA,130,NA,130,CEM2103,NA,2020-2021
IG 77239,AW_29444,NA,131,NA,114,CEM2103,NA,2020-2021
IG 77241,AW_35118,NA,134,NA,114,CEM2103,NA,2020-2021
IG 77243,AW_32331,NA,137,NA,111,CEM2103,NA,2020-2021
IG 77244,AW_32332,NA,136,NA,130,CEM2103,NA,2020-2021
IG 77246,AW_26602,NA,135,NA,131,CEM2103,NA,2020-2021
IG 77248,AW_29445,NA,136,NA,130,CEM2103,NA,2020-2021
IG 77249,AW_18105,NA,136,NA,133,CEM2103,NA,2020-2021
IG 77250,AW_15327,NA,131,NA,130,CEM2103,NA,2020-2021
IG 77251,AW_15328,NA,135,NA,120,CEM2103,NA,2020-2021
IG 77252,AW_20895,NA,137,NA,134,CEM2103,NA,2020-2021
IG 77255,AW_26603,NA,130,NA,130,CEM2103,NA,2020-2021
IG 77256,AW_20896,NA,137,NA,135,CEM2103,NA,2020-2021
IG 77257,AW_35120,NA,137,NA,140,CEM2103,NA,2020-2021
IG 77258,AW_32334,NA,136,NA,140,CEM2103,NA,2020-2021
IG 77259,AW_35121,NA,136,NA,140,CEM2103,NA,2020-2021
IG 77261,AW_32335,NA,137,NA,137,CEM2103,NA,2020-2021
IG 77263,AW_20897,NA,137,NA,120,CEM2103,NA,2020-2021
IG 77266,AW_23761,NA,134,NA,140,CEM2103,NA,2020-2021
IG 77267,AW_26606,NA,139,NA,140,CEM2103,NA,2020-2021
IG 77268,AW_29448,NA,137,NA,138,CEM2103,NA,2020-2021
IG 77271,AW_18107,NA,138,NA,130,CEM2103,NA,2020-2021
IG 77273,AW_32336,NA,139,NA,142,CEM2103,NA,2020-2021
IG 77275,AW_15331,NA,140,NA,120,CEM2103,NA,2020-2021
IG 77276,AW_32337,NA,137,NA,130,CEM2103,NA,2020-2021
IG 77278,AW_35123,NA,137,NA,124,CEM2103,NA,2020-2021
IG 77281,AW_26607,NA,123,NA,85,CEM2101_a,NA,2020-2021
IG 77283,AW_26608,NA,124,NA,97,CEM2101_a,NA,2020-2021
IG 77286,AW_26609,NA,117,NA,92,CEM2101_a,NA,2020-2021
IG 77287,AW_35124,NA,120,NA,94,CEM2101_a,NA,2020-2021
IG 77290,AW_20898,NA,122,NA,89,CEM2101_a,NA,2020-2021
IG 77294,AW_15333,NA,123,NA,99,CEM2101_a,NA,2020-2021
IG 77296,AW_35126,NA,122,NA,92,CEM2101_a,NA,2020-2021
IG 77299,AW_18110,NA,121,NA,94,CEM2101_a,NA,2020-2021
IG 77300,AW_18111,NA,119,NA,100,CEM2101_a,NA,2020-2021
IG 77303,AW_26610,NA,120,NA,87,CEM2101_a,NA,2020-2021
IG 77308,AW_20901,NA,121,NA,86,CEM2101_a,NA,2020-2021
IG 77311,AW_29452,NA,122,NA,92,CEM2101_a,NA,2020-2021
IG 77316,AW_29453,NA,120,NA,88,CEM2101_a,NA,2020-2021
IG 77329,AW_15343,NA,122,NA,93,CEM2101_a,NA,2020-2021
IG 77330,AW_32341,NA,124,NA,95,CEM2101_a,NA,2020-2021
IG 77332,AW_29455,NA,125,NA,110,CEM2101_a,NA,2020-2021
IG 77340,AW_32343,NA,123,NA,98,CEM2101_a,NA,2020-2021
IG 77344,AW_26613,NA,124,NA,100,CEM2101_a,NA,2020-2021
IG 77348,AW_23772,NA,121,NA,87,CEM2101_a,NA,2020-2021
IG 77350,AW_35129,NA,122,NA,95,CEM2101_a,NA,2020-2021
IG 77351,AW_32347,NA,124,NA,102,CEM2101_a,NA,2020-2021
IG 77353,AW_20903,NA,124,NA,91,CEM2101_a,NA,2020-2021
IG 77356,AW_26615,NA,122,NA,85,CEM2101_a,NA,2020-2021
IG 77365,AW_35131,NA,122,NA,92,CEM2101_a,NA,2020-2021
IG 77366,AW_26616,NA,124,NA,101,CEM2101_a,NA,2020-2021
IG 77367,AW_32352,NA,124,NA,110,CEM2101_a,NA,2020-2021
IG 77368,AW_26617,NA,121,NA,83,CEM2101_a,NA,2020-2021
IG 77369,AW_23773,NA,123,NA,84,CEM2101_a,NA,2020-2021
IG 77371,AW_23774,NA,120,NA,99,CEM2101_a,NA,2020-2021
IG 77374,AW_15349,NA,122,NA,100,CEM2101_a,NA,2020-2021
IG 77376,AW_29461,NA,121,NA,99,CEM2101_a,NA,2020-2021
IG 77378,AW_23775,NA,124,NA,98,CEM2101_a,NA,2020-2021
IG 77379,AW_20905,NA,126,NA,94,CEM2101_a,NA,2020-2021
IG 77380,AW_23776,NA,123,NA,100,CEM2101_a,NA,2020-2021
